"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
1,-0.000627652069519664,-0.00164387679194749,-0.00424524197895461,-0.00676479192890733,-0.00562536991858716,-0.00605734451900253,-0.00768118307522273,-0.00557964791960235,-0.00339851349187371,-0.00161974414383083,-0.00226136873671801,-0.00518778105583131,-0.00552116762394756,-0.00416255032343955,-0.00381218142632845,-0.00537589955386479,-0.00569208716491558,-0.00390196359289691,-0.00458384321801214,-0.00474578026461685,-0.00654824809435327,-0.00763655054057145,-0.00572578902919095,-0.00429593080021557,-0.00576591426297049,-0.00473177874404581,-0.005939301399017,-0.00999875507804859,-0.0112218281233475,-0.0109019827439747,-0.00986523367927779,-0.00853122164365499,-0.00715981110749985,-0.00485440824213934,-0.00302581584097531,-0.00458231150079439,-0.00386074642826218,-0.00680719152835371,-0.00777609329982567,-0.00763576443368123,-0.00791716501189431,-0.00759997270873339,-0.0060733480158936,-0.00496518909791943,-0.00260380422396173,-0.00224712380961671,-0.00476834044333587,-0.00619267206051513,-0.0023374353976754,-0.00132281284144396,-0.00149543570746047,-0.00458438936838553
