"year","CI_high","CI_low","LPI_final","npops","nsp","threshold","pct"
"1975",1.10324163800132,1.04636430501027,1.07494322321216,3406,755,-0.603726379357955,"15%"
"1976",1.11751221165058,1.05185431610361,1.08447117101541,3406,755,-0.603726379357955,"15%"
"1977",1.13028436200254,1.05555737872545,1.09254347312733,3406,755,-0.603726379357955,"15%"
"1978",1.14302631170493,1.06077362706417,1.10183697344883,3406,755,-0.603726379357955,"15%"
"1979",1.15908202267429,1.07117433563903,1.11471103242718,3406,755,-0.603726379357955,"15%"
"1980",1.17796498395108,1.08425967914667,1.13040129637979,3406,755,-0.603726379357955,"15%"
"1981",1.19681155163511,1.09728780605516,1.14627835105435,3406,755,-0.603726379357955,"15%"
"1982",1.21081821131785,1.10611833931665,1.15723160510524,3406,755,-0.603726379357955,"15%"
"1983",1.22676975954069,1.11531230896297,1.16971633576448,3406,755,-0.603726379357955,"15%"
"1984",1.24542834350969,1.12787115284659,1.18518771130925,3406,755,-0.603726379357955,"15%"
"1985",1.26562578035059,1.14355980652699,1.20229775460262,3406,755,-0.603726379357955,"15%"
"1986",1.28483538559321,1.15765363528261,1.21906446163332,3406,755,-0.603726379357955,"15%"
"1987",1.29759610557406,1.1665619437677,1.22991385620205,3406,755,-0.603726379357955,"15%"
"1988",1.30976106462208,1.17423389831719,1.23912071425265,3406,755,-0.603726379357955,"15%"
"1989",1.32113521655628,1.18165665084308,1.24837500773505,3406,755,-0.603726379357955,"15%"
"1990",1.33615490572041,1.19144389705652,1.26088949438159,3406,755,-0.603726379357955,"15%"
"1991",1.34985782183756,1.19931057088979,1.2720663492218,3406,755,-0.603726379357955,"15%"
"1992",1.36654486724235,1.20905029318726,1.28441700275261,3406,755,-0.603726379357955,"15%"
"1993",1.39387544746349,1.22908523669201,1.30715984056618,3406,755,-0.603726379357955,"15%"
"1994",1.4277104894119,1.25451145225614,1.33713075896356,3406,755,-0.603726379357955,"15%"
"1995",1.44973171699741,1.26810087213211,1.35489439659444,3406,755,-0.603726379357955,"15%"
"1996",1.47459027799461,1.28552640233232,1.37552549275321,3406,755,-0.603726379357955,"15%"
"1997",1.4901129345907,1.29609914498944,1.38834368166255,3406,755,-0.603726379357955,"15%"
"1998",1.4955599682609,1.29707014857174,1.39183879569831,3406,755,-0.603726379357955,"15%"
"1999",1.49956177317621,1.29667897145902,1.39378626834029,3406,755,-0.603726379357955,"15%"
"2000",1.50989270016684,1.30041807927015,1.40123079332892,3406,755,-0.603726379357955,"15%"
"2001",1.52532652794137,1.30902961399523,1.41313533796819,3406,755,-0.603726379357955,"15%"
"2002",1.54266021444077,1.31838836521921,1.4262828809743,3406,755,-0.603726379357955,"15%"
"2003",1.55830155761284,1.3284808788484,1.43871795611666,3406,755,-0.603726379357955,"15%"
"2004",1.57419080025164,1.33952030922085,1.45216475265214,3406,755,-0.603726379357955,"15%"
"2005",1.60260279942958,1.36047899019351,1.4767115916121,3406,755,-0.603726379357955,"15%"
"2006",1.62985134187681,1.38132286807806,1.50057455584162,3406,755,-0.603726379357955,"15%"
"2007",1.66008709658129,1.40234149608235,1.52655606055228,3406,755,-0.603726379357955,"15%"
"2008",1.68401607716714,1.41979471942375,1.54663261392454,3406,755,-0.603726379357955,"15%"
"2009",1.70433262449799,1.43431603994101,1.56384859620229,3406,755,-0.603726379357955,"15%"
"2010",1.72942534663839,1.4526476711773,1.58455070159447,3406,755,-0.603726379357955,"15%"
"2011",1.7586164145643,1.47307450124372,1.60942358686548,3406,755,-0.603726379357955,"15%"
"2012",1.78794287944763,1.49374125081887,1.63350675963671,3406,755,-0.603726379357955,"15%"
"2013",1.81878926832427,1.5154978046033,1.65937607176336,3406,755,-0.603726379357955,"15%"
"2014",1.85394515843916,1.53922273235414,1.68800245911592,3406,755,-0.603726379357955,"15%"
"2015",1.88998281164596,1.56590154680717,1.71910367249868,3406,755,-0.603726379357955,"15%"
"2016",1.91877957598935,1.5861355199807,1.74303073247283,3406,755,-0.603726379357955,"15%"
"2017",1.92762702030643,1.59201082691291,1.7507973393211,3406,755,-0.603726379357955,"15%"
"2018",1.93593746590078,1.59532601799597,1.75647432996365,3406,755,-0.603726379357955,"15%"
"2019",1.96139109847392,1.61446275773763,1.77768946884112,3406,755,-0.603726379357955,"15%"
"2020",1.99632023683454,1.63934327005317,1.80750271816824,3406,755,-0.603726379357955,"15%"
"2021",2.03675244272685,1.66945682732744,1.84221766593656,3406,755,-0.603726379357955,"15%"
"2022",2.08746532064531,1.70443026091118,1.8850332259576,3406,755,-0.603726379357955,"15%"
