"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
1,0.00669174481353735,0.00633279923805519,0.00488767579494615,0.00369002845887769,0.00399727256590245,0.00261060103686113,0.00203725261778944,0.00304603878213809,0.00455842453862906,0.00569157427605845,0.00550842157410569,0.00367678681378924,0.00399918977814513,0.0048108853324392,0.00522679683234169,0.00477692985610437,0.00272544878268797,0.00293469880900864,0.00285277920978728,0.00323222561081842,0.00120748154864498,0.001523202519675,0.00566651772405101,0.00736134895681468,0.00485966793311551,0.00537192294849615,0.00283976485931305,-0.000799872827121526,-0.00172962445357806,0.00033485572453919,0.00112730618966872,0.00183896800056368,0.00179099196685699,0.00247522516013326,0.0058115833773706,0.0056114503203199,0.00581053543274026,0.00380789524016194,0.00305797683748939,0.00398316885571023,0.00461080288728562,0.00448680102819357,0.00544683142592759,0.00611917668522329,0.00665829629182721,0.00498721578114187,0.00151083136088056,0.0011272155377619,0.00460150106380952,0.00659168146109259,0.007556085025351,0.00742762069446054
