"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"01_outdata/lower_threshold_15_pops.txt",1,0.00675137743384102,0.00746475364871426,0.00645554883182374,0.0052569729623178,0.00545687323832875,0.00383248534321893,0.00322071543243345,0.00367861465850534,0.00504495786434647,0.00607034748984155,0.00605744337051096,0.00413019586294435,0.00466026898654518,0.00570658469927816,0.00622489620268345,0.00601463480343823,0.00384802346734348,0.00323892279834964,0.00323144848085093,0.00433196066210605,0.00383273786539248,0.0041962818984405,0.00762265070818348,0.00984518259411507,0.00573156737285775,0.00656319694747623,0.00402834452208484,0.00109194957623495,0.000607243789396987,0.00231349125757566,0.00367408406744157,0.00402191276219646,0.00376999431153034,0.00404022732197554,0.00727979270389631,0.00696189422266503,0.00745517960219599,0.00567440616844477,0.00480754066594258,0.00571143547260907,0.00676422176097089,0.0064505741460741,0.00682388729010156,0.00742825171380633,0.00792899311957052,0.00600297639848447,0.00193083344910771,0.00140592922107593,0.00521409246631572,0.00722305943648665,0.00826198358245192,0.0099780669146837,NA
