"","CI_high","CI_low","LPI_final","n_points"
"19813",1.15588830322898,1.05707040132925,1.10464541721555,15
"19823",1.16217915042331,1.05924368145193,1.10888622838842,15
"19833",1.1680821473427,1.06170794221646,1.11300437518852,15
"19843",1.17651564292152,1.06642077905431,1.11944895466815,15
"19853",1.18683683480646,1.07285615205096,1.12764367234563,15
"19863",1.19765747733094,1.08042514698149,1.136465814667,15
"19873",1.20624124866664,1.08517094840413,1.14288629126014,15
"19883",1.21314347181575,1.08742267564436,1.14789127866354,15
"19893",1.21970119945322,1.09019918046192,1.15256216807656,15
"19903",1.22701841983496,1.09296544310221,1.15757722831146,15
"19913",1.23010344014839,1.08924133344541,1.1577767443341,15
"19923",1.23069151143993,1.08497419765883,1.15535427847616,15
"19933",1.24003743512179,1.08735003536893,1.16111279866521,15
"19943",1.25148078139511,1.09086633987816,1.16790010376513,15
"19953",1.25939770969938,1.0911093228641,1.17166061531991,15
"19963",1.26762469771205,1.09373384301754,1.17633768790396,15
"19973",1.26921110094072,1.09165184668845,1.17610943280792,15
"19983",1.25942164193243,1.08088612633476,1.16605650192811,15
"19993",1.24470916733457,1.06426756170414,1.15056133179439,15
"20003",1.23419495480337,1.05106013244315,1.13825776074076,15
"20013",1.22569086802409,1.03885320672438,1.12772958429227,15
"20023",1.21847868996688,1.02855423013344,1.11890484432469,15
"20033",1.21140478907908,1.02028317910133,1.11125973721289,15
"20043",1.21324796207568,1.01883193746267,1.1116368483634,15
"20053",1.22328610821057,1.02349887604095,1.11841713166384,15
"20063",1.23388125959699,1.02888822709151,1.12546248302692,15
"20073",1.23606630359218,1.02696500652389,1.125094781261,15
"20083",1.22942831415218,1.01837130519892,1.11739572812018,15
"20093",1.21855126922952,1.00611724377896,1.10619299339278,15
"20103",1.21038031495623,0.994853012921987,1.09585118857544,15
"20113",1.20317010014958,0.985606620052034,1.08799010794497,15
"20123",1.19985324043267,0.981141410940011,1.08379246536567,15
"20133",1.2016566764977,0.979375918162888,1.08400938334663,15
"20143",1.20771887470891,0.981606750524005,1.0877234914387,15
"20153",1.21400604338997,0.984252526224391,1.09182115766407,15
"20163",1.21325077589793,0.981590023438361,1.08990788827393,15
"20173",1.20458329897539,0.971916858852701,1.08113903607268,15
"20183",1.19179918138828,0.960132261967267,1.06909643320038,15
"20193",1.18908375920931,0.955888788882258,1.06514120003034,15
"20203",1.18705360246437,0.952432107351355,1.06354377888489,15
"20213",1.18686476487449,0.94968418014679,1.0619712676898,15
"20223",1.18549569385845,0.943640711540605,1.05739611114345,15
