"","CI_high","CI_low","LPI_final","n_points"
"19712",1.02223555318437,1.00581840497186,1.01386347331832,6
"19722",1.04057854275895,1.01090379240775,1.02537196091684,6
"19732",1.05254546809242,1.01076813885448,1.03115849564391,6
"19742",1.06423340656364,1.01224111140351,1.03731945166166,6
"19752",1.07516379911576,1.01284224513275,1.04290470164458,6
"19762",1.08217738751674,1.01398667097161,1.04700641362955,6
"19772",1.08335837631731,1.01060497182398,1.04600309037615,6
"19782",1.08372937929959,1.00670388934291,1.0443489858191,6
"19792",1.09019072661386,1.00804350927385,1.04825255099452,6
"19802",1.10027440552396,1.01269959818573,1.05556697148169,6
"19812",1.10830879751174,1.01593467800911,1.06123837557757,6
"19822",1.11232411650374,1.01569437095496,1.0633383233725,6
"19832",1.116102519281,1.01503501566004,1.06474660770939,6
"19842",1.12256839116094,1.01597110847881,1.06805221660641,6
"19852",1.1327015644499,1.02116942233641,1.07534145935186,6
"19862",1.14211080249388,1.02621615251713,1.08241056928902,6
"19872",1.14636896785674,1.02794106758866,1.08508224796888,6
"19882",1.15196330900725,1.03160764089031,1.09005291199556,6
"19892",1.15715255966318,1.03338233802192,1.09381373918267,6
"19902",1.16312223923563,1.03415588151702,1.09731807597251,6
"19912",1.16462880226747,1.03034793214126,1.09661959200141,6
"19922",1.16548921049104,1.0243238911392,1.0939984684204,6
"19932",1.17205233851996,1.0249571565346,1.09732815021866,6
"19942",1.18410324038501,1.02933274769831,1.10500230832811,6
"19952",1.19187433652739,1.03209996127214,1.11024575215023,6
"19962",1.19890723751594,1.0357710261008,1.11564279242408,6
"19972",1.2001658728571,1.03530644260414,1.1159041568914,6
"19982",1.19471480623917,1.02576491631534,1.10813996677234,6
"19992",1.18679431106488,1.01555977760035,1.09875219693646,6
"20002",1.18299472918957,1.00901159839977,1.09368487300245,6
"20012",1.1841554604827,1.00536675850179,1.09161558984557,6
"20022",1.18454713438737,1.00168442104044,1.0896115770405,6
"20032",1.18464613971643,0.998067339247399,1.08766228298911,6
"20042",1.18863316595702,0.99937836322244,1.09027321054904,6
"20052",1.20015237029615,1.00665597161549,1.09955255107338,6
"20062",1.21258104808345,1.01301631231961,1.10890492432056,6
"20072",1.22281807615484,1.01844955626845,1.11653471915483,6
"20082",1.22523715622471,1.01707492918849,1.11735809711363,6
"20092",1.22512345802301,1.01485704012537,1.11653043268144,6
"20102",1.22714516870254,1.01294525784705,1.11621233703887,6
"20112",1.22847092289062,1.01120015438049,1.11559420948538,6
"20122",1.23227995889082,1.01047331742496,1.11715411781512,6
"20132",1.236838772878,1.01075319555378,1.11967309225442,6
"20142",1.24112743253339,1.01133219372165,1.12241693594662,6
"20152",1.24770519801666,1.01549788951382,1.12765286587562,6
"20162",1.25252823839,1.0178893527818,1.13127487537746,6
"20172",1.25173250999082,1.01566318191773,1.12921715829734,6
"20182",1.2456425568628,1.00986690068083,1.12279053819646,6
"20192",1.24995253318811,1.01092449263934,1.12518312392457,6
"20202",1.25749273190412,1.01414022785594,1.13048161928425,6
"20212",1.2653312895569,1.01654221510346,1.13533501223401,6
"20222",1.2669997864155,1.01377786950535,1.13548042994071,6
"19703",1,1,1,15
"19713",1.01869228817976,1.00103092996305,1.00988771888992,15
"19723",1.03390564374774,1.0011585764844,1.01717079558996,15
"19733",1.04325242443346,0.996557161485884,1.01959021497183,15
"19743",1.04698826118178,0.989127546867825,1.01725037668234,15
"19753",1.05083747504,0.983768943527332,1.01646486911397,15
"19763",1.04908770794413,0.977082128267506,1.01247171557356,15
"19773",1.04752668374982,0.968516774661631,1.00726171506629,15
"19783",1.04958292978795,0.96575976740605,1.00675225331805,15
"19793",1.05489140015339,0.967174129692265,1.00994758864799,15
"19803",1.06350103531569,0.971367355349093,1.01617830075158,15
"19813",1.07126559814231,0.97441745964221,1.02114017727604,15
"19823",1.0712357983904,0.969355652887676,1.01878167249391,15
"19833",1.0737898543354,0.965391096831838,1.01819238994744,15
"19843",1.07884114879227,0.964515206671505,1.02020556702154,15
"19853",1.08362013303793,0.965025623174019,1.02274973430395,15
"19863",1.0856643611611,0.963754951102944,1.02309454684756,15
"19873",1.08305713725534,0.959693526476073,1.01977885343331,15
"19883",1.08234463634025,0.957198867054773,1.01859111766723,15
"19893",1.0822138897579,0.953020654657698,1.01624087588047,15
"19903",1.08450572898075,0.951060416155672,1.01609980307262,15
"19913",1.08195608180757,0.944718225491614,1.01084320719259,15
"19923",1.07999259592642,0.938198299605386,1.00655371776266,15
"19933",1.08727959079335,0.940836078393602,1.01129357374591,15
"19943",1.10106576902003,0.947916925244486,1.02124954863115,15
"19953",1.10648206729817,0.950236612490463,1.02513526097637,15
"19963",1.11189292795472,0.951751873203789,1.0285091220918,15
"19973",1.11465567891488,0.950399393675707,1.02888344234643,15
"19983",1.10478372220941,0.939289148003274,1.01829229030503,15
"19993",1.09479048647473,0.927716441012357,1.00744935366098,15
"20003",1.08691641799682,0.917116967485723,0.997743835558062,15
"20013",1.08218216732782,0.90813547236281,0.990735344074514,15
"20023",1.07709785539052,0.8982557375215,0.98351741940426,15
"20033",1.07347402921124,0.891990296665489,0.978810150195004,15
"20043",1.07112015878308,0.887177205103954,0.974602293847011,15
"20053",1.07530443794697,0.889626036819577,0.977983843658819,15
"20063",1.07967966937514,0.890378455505213,0.980146691975061,15
"20073",1.08174170356723,0.890194248643675,0.981074735908783,15
"20083",1.07402659621449,0.879638186957832,0.972670151186103,15
"20093",1.07160814373677,0.874383604150987,0.968717393190448,15
"20103",1.06964154591423,0.869978523779298,0.965173431141806,15
"20113",1.07062745850398,0.867574397167395,0.964183375592423,15
"20123",1.06673909350064,0.861060775132714,0.95889563773967,15
"20133",1.06142950167765,0.854334886391651,0.952607832485795,15
"20143",1.05923273375581,0.850211383924525,0.949540640124278,15
"20153",1.06251567714699,0.850110267171659,0.950811458268517,15
"20163",1.06557913023727,0.849771408900245,0.95253841532004,15
"20173",1.05968559771414,0.842685287761976,0.946352620282497,15
"20183",1.05758531465532,0.839703329364516,0.943099700198589,15
"20193",1.06255023445584,0.84157245145049,0.946838747942023,15
"20203",1.07245822807028,0.847197789908851,0.953714615112194,15
"20213",1.08122975372232,0.851317196806622,0.959607639558118,15
"20223",1.08542579759913,0.850164810993686,0.960909813832845,15
