"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
1,0.00655040727464768,0.00559121888250316,0.0030704994982294,0.00297016314723173,0.00255639024988034,0.0018024577897606,-0.000346954580255928,-0.000592916344104314,0.00215252351996461,0.00353007633456015,0.00304105078250597,0.0015863176863297,0.00132634985257346,0.00219851766730383,0.00379644876207796,0.00362950922059617,0.0017098777508477,0.00249213160248624,0.0022161318733235,0.00199465208382061,-2.72615719238339e-05,-0.00118051367654189,0.00125367281055337,0.00305647013549838,0.00211853626953096,0.00238976065054902,0.00031357445953476,-0.00309332249006592,-0.0037812895242885,-0.00237675337410891,-0.00132939284645573,-0.00181431703310675,-0.00138448077740158,0.0012397763207768,0.00385001449559583,0.00324489695844328,0.0025924065417653,0.000131714740034876,-0.000602859840454074,-0.000767046826181609,-0.00109371565635756,-5.83901981379451e-05,0.000464357271260649,0.000851043450571736,0.00194993823118686,0.00128321631303787,-0.00116941020152808,-0.00279690886716223,0.000500461375000089,0.00140569937113825,0.00155776970840558,0.000146051176851712
