"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 1.02426292358712 1.01408692874171 1.03494695076711
"1972" 1.04619918755955 1.03173700352061 1.06140605338153
"1973" 1.0583497218689 1.04057218762031 1.07718291413089
"1974" 1.06875704671305 1.04842429010427 1.08943835894455
"1975" 1.07757988696299 1.05511775251315 1.10052733029066
"1976" 1.08292950249221 1.05854197162066 1.10805466716398
"1977" 1.08444986102097 1.05823344808294 1.11146055206015
"1978" 1.0867282733198 1.05857130906642 1.11563212591474
"1979" 1.09347850452489 1.06391727140874 1.12435370293641
"1980" 1.10301284888004 1.07164746429878 1.13521719851347
"1981" 1.10936334788058 1.07695101674008 1.14265741881873
"1982" 1.10993407206709 1.07641620269953 1.14479592303536
"1983" 1.10989559239871 1.07446177902694 1.14569377212596
"1984" 1.11245461351595 1.07550122129655 1.1497733137414
"1985" 1.11882146453203 1.08063542471416 1.15731734634179
"1986" 1.127732396505 1.08846802268215 1.16768912677738
"1987" 1.13505158302853 1.09509656275306 1.17622731072499
"1988" 1.13999708096362 1.09860718433464 1.18292505889435
"1989" 1.14412665798701 1.10195802018895 1.18708863308112
"1990" 1.14779977267879 1.10432036923427 1.19222660299698
"1991" 1.14579332225206 1.10054545947677 1.1922117120813
"1992" 1.1408915115823 1.09443907775922 1.18880180507145
"1993" 1.14330000538156 1.09521269950479 1.19333035744867
"1994" 1.14708865678586 1.09755923620568 1.19873452152406
"1995" 1.14805880149896 1.0978576527921 1.20110565181094
"1996" 1.15007045012975 1.09810673753759 1.2050669926477
"1997" 1.14718722048502 1.09469920108622 1.20404069705587
"1998" 1.13507933285076 1.08188434522302 1.19267527093634
"1999" 1.11841336381195 1.06435189313055 1.17541453376662
"2000" 1.10552076191946 1.05223148762636 1.1637950476421
"2001" 1.0948368232801 1.04119218211651 1.15260792184571
"2002" 1.08668322862002 1.03130440120631 1.14552014693492
"2003" 1.07978682617776 1.02363917947926 1.13936885314807
"2004" 1.0804169527182 1.02357373865938 1.14129521927627
"2005" 1.08624935296485 1.02858699491389 1.14866418518491
"2006" 1.09170636574816 1.03276110142634 1.15501472805383
"2007" 1.08928447323251 1.02994184905604 1.15260666932162
"2008" 1.07974706195922 1.0213121800542 1.14281758297154
"2009" 1.06753999795237 1.00903828340668 1.13088768889512
"2010" 1.05653143852539 0.997573983308809 1.11922301966089
"2011" 1.04771503944795 0.989093578712595 1.11110848648494
"2012" 1.04259694845584 0.983617753112785 1.106383607184
"2013" 1.04260758084664 0.982727656993412 1.10724261339306
"2014" 1.04659360638126 0.985959992030501 1.11241234843615
"2015" 1.05102697166564 0.989291003867853 1.1164792925492
"2016" 1.04891935798237 0.987086552699416 1.1147306466608
"2017" 1.03928481916192 0.977927100041681 1.10495709169087
"2018" 1.02631289878246 0.964926244344612 1.09186055046151
"2019" 1.0215379165046 0.959982652115886 1.08730947706223
"2020" 1.01857443338282 0.956591122005719 1.08409137268149
"2021" 1.01577348210303 0.954065092425929 1.08357208906736
"2022" 1.01100208808143 0.947377255609805 1.08161960318686
"2023" 1.01100208808143 0.947377255609805 1.08161960318686
