"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"01_outdata/0complete_3pts_pops.txt",1,0.00384288982946597,0.00259737769833669,0.000362992614421744,-0.00144390197795926,-0.000573617994865266,-0.00123210205276407,-0.00171493391073682,-7.57117734958561e-05,0.00146323404249676,0.00279960218188198,0.00227005533783739,-0.000271671471938256,-0.00025888782774993,0.000966036347799568,0.00140754660635443,-3.09288837342314e-05,-0.00149040474641387,-0.000673072242191369,-0.0011670797675975,-0.000824538019123063,-0.0021064304359364,-0.00192327342803163,0.00183838916833178,0.00393290353196291,0.00172512310168431,0.00278352492010482,0.000253814236709416,-0.00373709755395135,-0.00460494383547767,-0.00306479694619195,-0.00226441943074847,-0.0021676009742228,-0.00186371744115393,-0.000421127003564703,0.00186711128368724,0.000795082896105345,0.00125324728044957,-0.000969595130438908,-0.001740712033845,-0.0012750993522479,-0.000623709499958858,-0.000735727647356368,0.000539506402348422,0.00145208527818898,0.00262246650573703,0.00210214740086999,-0.00116401181351118,-0.00203202713125174,0.00156168495392478,0.00284129853617649,0.00305085980166215,0.00109242330382393,NA
