"","CI_high","CI_low","LPI_final","n_points"
"1970",1,1,1,2
"1971",1.01781947379156,1.00044131862288,1.00899369527951,2
"1972",1.03138549270182,0.999184143356385,1.0149393256125,2
"1973",1.03960152763056,0.993958819274363,1.01610719235577,2
"1974",1.04190849070567,0.985172902543614,1.01257621279977,2
"1975",1.04484343703864,0.979444973001429,1.01106031088081,2
"1976",1.04315947993975,0.972479673079623,1.00706622689862,2
"1977",1.04092223528652,0.96455730450227,1.00207974850477,2
"1978",1.04263303070662,0.96259135590859,1.00175187845419,2
"1979",1.04755170249658,0.964042384761321,1.00493437899591,2
"1980",1.05654241010235,0.968303899430428,1.01118785180821,2
"1981",1.06429935842926,0.970605894697737,1.01624485510118,2
"1982",1.06493556582365,0.96627283797049,1.01409608829342,2
"1983",1.06763416448086,0.96314522873861,1.0133285570259,2
"1984",1.07147535437375,0.961767125319506,1.01478528482179,2
"1985",1.07508015436116,0.960964509907896,1.01622842396358,2
"1986",1.07651381395053,0.959004684627426,1.01566423988582,2
"1987",1.07440909553643,0.954156712082245,1.01200920666841,2
"1988",1.07381236932484,0.951662248483342,1.01037030350507,2
"1989",1.0730832080634,0.947560320855391,1.0076620763072,2
"1990",1.07512380671532,0.945170835570008,1.00749956645686,2
"1991",1.07139559882147,0.937876603414596,1.00203939450712,2
"1992",1.06837607918169,0.930701834696666,0.996877012499583,2
"1993",1.07375962206116,0.932398251478193,1.00010885507246,2
"1994",1.0840148149314,0.939050290704505,1.00827943341894,2
"1995",1.089860821381,0.940483809168405,1.0122134967455,2
"1996",1.09518556976939,0.942345552780556,1.01583168800756,2
"1997",1.09643852293069,0.941830953474327,1.01614411519384,2
"1998",1.08714420119856,0.929949037138604,1.00587979470603,2
"1999",1.07882882321889,0.918492518077959,0.995463562585064,2
"2000",1.07122956163973,0.907678560036461,0.986177664847707,2
"2001",1.06642793746577,0.900078758290012,0.979876223282705,2
"2002",1.06315074322359,0.892231371333872,0.973611484227978,2
"2003",1.06039235134839,0.885202575402614,0.96917409787683,2
"2004",1.05734867753511,0.880083088146971,0.965020973089609,2
"2005",1.06088376577826,0.880868989639572,0.967049449932888,2
"2006",1.06473726423851,0.880957999845474,0.968737498334765,2
"2007",1.06680833182565,0.879860034259989,0.96922425640604,2
"2008",1.06062194158056,0.871348724442915,0.962054401340401,2
"2009",1.05879299425343,0.866390755116061,0.958105911542838,2
"2010",1.0560008817224,0.861101082704495,0.953921322969439,2
"2011",1.05566708556097,0.858531947191862,0.952393400022506,2
"2012",1.05169685838095,0.85060410194035,0.946547736831802,2
"2013",1.04589023905871,0.84316054532112,0.939686652564182,2
"2014",1.04426732280897,0.839183127536419,0.936287716416622,2
"2015",1.046623565183,0.838431440390574,0.936920592379375,2
"2016",1.0499833107885,0.838148881334103,0.938377187144938,2
"2017",1.04476687351437,0.832012112240839,0.932456731953352,2
"2018",1.04169751872699,0.827597794183022,0.929191003972594,2
"2019",1.04664236110647,0.83026192953564,0.932587978418742,2
"2020",1.05527673845849,0.835049924715248,0.938836141009243,2
"2021",1.06297150570656,0.840033440428264,0.944233907214912,2
"2022",1.06600806049933,0.837987686626267,0.944745697615096,2
"19701",1,1,1,3
"19711",1.01756398957715,1.00044784568934,1.00888784525276,3
"19721",1.03098966184788,0.999348618275548,1.01493976307082,3
"19731",1.03885421360466,0.993310922036624,1.01578842604301,3
"19741",1.04107964295935,0.984695410236705,1.01241683486194,3
"19751",1.04432550375438,0.978788149804601,1.0110805131137,3
"19761",1.04441783412367,0.972900320003016,1.00821612274597,3
"19771",1.04371441800022,0.965734791909489,1.00424274797307,3
"19781",1.04602409931908,0.962602091955093,1.00406769078146,3
"19791",1.0511370655142,0.964117005562619,1.00745632194196,3
"19801",1.05985772862686,0.968330905681082,1.01397168755729,3
"19811",1.06782054757941,0.971686920228171,1.01928558885826,3
"19821",1.07022880299804,0.969000759407478,1.01864817752673,3
"19831",1.07353328262929,0.964994994144802,1.01804113083699,3
"19841",1.07881392768823,0.964723524867175,1.02030816251368,3
"19851",1.08465675554989,0.965799665408658,1.02362034149713,3
"19861",1.08651594794126,0.963895815730803,1.02354744555085,3
"19871",1.08483721584472,0.959482105472294,1.02004087240003,3
"19881",1.08500010903193,0.956989995203064,1.01846123120709,3
