"","CI_high","CI_low","LPI_final","n_points"
"2022",1.026579013589,0.801835897334622,0.909588330599793,2
"19701",1,1,1,3
"19711",1.02221328644164,1.00367598907273,1.01280621123231,3
"19721",1.0432431527469,1.00829647304637,1.02536158543665,3
"19731",1.05643368603429,1.00663619682884,1.03099834556766,3
"19741",1.06410022011811,1.00115894372175,1.03180028848757,3
"19751",1.06990709945814,0.997753478680783,1.03294496238179,3
"19761",1.07155312811394,0.993803979613029,1.03177811907693,3
"19771",1.07196510841821,0.987968642902084,1.02874700065471,3
"19781",1.0771493191415,0.986887759025621,1.0309094498613,3
"19791",1.08711629215035,0.991255161513358,1.03823886348468,3
"19801",1.10051251820548,0.999340302608432,1.04894487099361,3
"19811",1.11145671010139,1.00568447201656,1.0577748620897,3
"19821",1.11739846154393,1.00692602488394,1.0609327117448,3
"19831",1.12290613704451,1.00755495499484,1.06383810275213,3
"19841",1.13493255646883,1.01208312785691,1.07167409589184,3
"19851",1.14526132728992,1.01736716091354,1.07975742519737,3
"19861",1.15436983470612,1.02154615324341,1.08597916576058,3
"19871",1.15826540469927,1.0220161862449,1.08842672244106,3
"19881",1.16434151827384,1.02526819611454,1.0927221825061,3
"19891",1.16918415818613,1.02649451560278,1.09544472278325,3
"19901",1.17391570069827,1.02692542630342,1.09776780286974,3
"19911",1.17057332872707,1.01930756376509,1.09250661410172,3
"19921",1.16604763846086,1.01092954160461,1.08617392869967,3
"19931",1.17313970835339,1.0107716734622,1.08933425639582,3
"19941",1.18827175441497,1.0173990235705,1.1001664676865,3
"19951",1.19263758640598,1.01731377211488,1.10186929345843,3
"19961",1.19839220335799,1.02053212819845,1.10630491752816,3
"19971",1.19590389922176,1.0173192223087,1.10353714466975,3
"19981",1.18084518621579,1.00203511743402,1.08811596349366,3
"19991",1.16503052735616,0.985776668630635,1.07198303193528,3
"20001",1.15352348935077,0.972028575713446,1.0593242043522,3
"20011",1.14662251359482,0.961736788419703,1.05049553333779,3
"20021",1.14034137461145,0.952710281616755,1.04252276973604,3
"20031",1.13684266772439,0.946091911197548,1.03735629109583,3
"20041",1.138700508706,0.944434270621122,1.03763048679208,3
"20051",1.14299861102629,0.948017299100539,1.04158796710789,3
"20061",1.14355907932126,0.945280860343912,1.04062353276386,3
"20071",1.1410319928539,0.938794120664349,1.03611663372486,3
"20081",1.12919713820619,0.924874445431976,1.02344759052703,3
"20091",1.11427313504196,0.908920158270518,1.0073343183155,3
"20101",1.10155600268411,0.894664064549018,0.994248133762552,3
"20111",1.08590235711187,0.879305849893213,0.978852711199233,3
"20121",1.07403526406049,0.866841634329921,0.966542528864591,3
"20131",1.06916723464236,0.861958985765745,0.96100893804948,3
"20141",1.06660480326223,0.856759146150303,0.957455966959482,3
"20151",1.06832606393856,0.855878404040492,0.958005531756849,3
"20161",1.06545438509659,0.852323366755085,0.954379270798226,3
"20171",1.05495441626833,0.842234504218357,0.944548846040231,3
"20181",1.04393300122643,0.832647182368947,0.93418294092183,3
"20191",1.04395380687012,0.830445280362165,0.933193536027267,3
"20201",1.04757756137033,0.829340193023813,0.934501527312331,3
"20211",1.05233094891028,0.830304302360964,0.936792660497915,3
"20221",1.05936395526007,0.831071645291332,0.939736827672354,3
"19702",1,1,1,6
"19712",1.02460411467086,1.00744202495651,1.01598311956458,6
"19722",1.04799129539924,1.01635871976018,1.03193128524862,6
"19732",1.06360471882138,1.01910470297285,1.04103187885457,6
"19742",1.07912888098244,1.02240902769801,1.04981557013795,6
"19752",1.09071259842069,1.02363822267834,1.05546207226203,6
"19762",1.09745041103277,1.02432771264203,1.05950037370255,6
"19772",1.0998311163798,1.02140529345202,1.05886846863718,6
"19782",1.1021846652657,1.01821491685717,1.05843418251546,6
"19792",1.11112952873919,1.02016979400738,1.06402866519361,6
"19802",1.12322798865184,1.0258698479836,1.07320849476075,6
"19812",1.13310574518992,1.03068553622375,1.08055611833032,6
"19822",1.13840767150034,1.03269086583697,1.08382213433132,6
"19832",1.14190245918388,1.03222119180875,1.08547936395231,6
"19842",1.14964839684012,1.03514674910871,1.09049849010717,6
"19852",1.16016713052124,1.04154322268427,1.09902360452109,6
"19862",1.17154426064717,1.04889519506887,1.10812741410116,6
"19872",1.17797691506417,1.05201166823323,1.11265209927599,6
"19882",1.18444912558261,1.05676037526772,1.1183271907057,6
"19892",1.19170240368497,1.05950957956423,1.12287592257745,6
"19902",1.1982595943909,1.06097958563648,1.12682247165558,6
"19912",1.19959325555258,1.05581177825272,1.12488081730922,6
"19922",1.19844521773797,1.04812099734903,1.12036588218884,6
"19932",1.20410697997553,1.04796484909397,1.12258397449718,6
"19942",1.2172234691258,1.05227110388985,1.13131954325258,6
"19952",1.22270030120421,1.05087574261456,1.13369701678524,6
"19962",1.22668784270966,1.05195758869973,1.13611369706011,6
"19972",1.22331684339909,1.04638260195573,1.13171764385563,6
"19982",1.20903267246464,1.0327699666819,1.11739597000804,6
"19992",1.19362343320879,1.01677612129274,1.10185472921406,6
"20002",1.18421553977163,1.0041930172363,1.09089717727647,6
"20012",1.17910774701247,0.994942855559857,1.08359731978283,6
"20022",1.17442808567611,0.987150520661167,1.07634081817592,6
"20032",1.16973384511318,0.980224151098427,1.07079704892261,6
"20042",1.1724665487539,0.980046970046307,1.07138152166502,6
"20052",1.17902821485967,0.983576094786233,1.07654924860787,6
"20062",1.18224648210548,0.983315710969378,1.07762399316689,6
"20072",1.1812172266657,0.979275525562765,1.07522436408132,6
"20082",1.17332157650948,0.968617861887424,1.06608506142859,6
"20092",1.16326290594804,0.957009788339878,1.05500757108672,6
"20102",1.15284314627389,0.945681078552723,1.04377332165391,6
"20112",1.14119418651439,0.933145751385298,1.03156824999003,6
"20122",1.13371958454973,0.923377133589402,1.02291810824626,6
"20132",1.12892786024266,0.916896910250087,1.01742287534804,6
"20142",1.12718486398597,0.912849514069518,1.01415963168306,6
"20152",1.1281475190703,0.911542140156875,1.01390063400619,6
"20162",1.12506560627691,0.907198435068286,1.01027391046026,6
"20172",1.11729566919578,0.898842217487537,1.0021049460008,6
"20182",1.10577396403173,0.887692957378867,0.991127567319155,6
"20192",1.10575372035495,0.885519907205722,0.989421522479426,6
"20202",1.10711011573893,0.883825016297379,0.988675482844795,6
"20212",1.10898551942156,0.881966055604351,0.988412990477205,6
"20222",1.11041080343238,0.87805966643843,0.987875811194657,6
"19703",1,1,1,15
"19713",1.03213291523382,1.01601291228225,1.02426292358712,15
"19723",1.06089439542445,1.03109838243909,1.04619918755955,15
"19733",1.07932655833243,1.03721179370009,1.0583497218689,15
"19743",1.09508479617162,1.04206127522364,1.06875704671305,15
"19753",1.10779843586575,1.04704735008802,1.07757988696299,15
"19763",1.11632979491149,1.0491101667022,1.08292950249221,15
"19773",1.12089924432555,1.04822057975109,1.08444986102097,15
"19783",1.12706273617008,1.04678965292823,1.0867282733198,15
"19793",1.137851349093,1.04959647493011,1.09347850452489,15
"19803",1.1509569572711,1.05509464217761,1.10301284888004,15
"19813",1.16052327844892,1.05940390880374,1.10936334788058,15
"19823",1.16275293853583,1.05897569444844,1.10993407206709,15
"19833",1.16357387925947,1.05788839483149,1.10989559239871,15
"19843",1.16771224810014,1.05888257115415,1.11245461351595,15
"19853",1.17579672932426,1.06364905247488,1.11882146453203,15
"19863",1.18708816646147,1.07104276686943,1.127732396505,15
"19873",1.19694663396583,1.0768448978339,1.13505158302853,15
"19883",1.2042790348116,1.07994506721187,1.13999708096362,15
"19893",1.2119629040917,1.0817328774573,1.14412665798701,15
"19903",1.21851047657079,1.08358515734272,1.14779977267879,15
"19913",1.21902209336599,1.07898233867421,1.14579332225206,15
"19923",1.21718769998206,1.07056785612417,1.1408915115823,15
"19933",1.22301343679973,1.07142403900543,1.14330000538156,15
"19943",1.22982101100059,1.07210361292074,1.14708865678586,15
"19953",1.23502430372451,1.06931416347572,1.14805880149896,15
"19963",1.24020107095725,1.06925420598665,1.15007045012975,15
"19973",1.23904876239254,1.06555347770891,1.14718722048502,15
"19983",1.22679753796524,1.05303029480599,1.13507933285076,15
"19993",1.21118803905678,1.03585566943318,1.11841336381195,15
"20003",1.19952946730583,1.02133707527164,1.10552076191946,15
"20013",1.1912990103243,1.00952961968117,1.0948368232801,15
"20023",1.18432600023217,0.999644866878555,1.08668322862002,15
"20033",1.17757991714623,0.992317243519316,1.07978682617776,15
"20043",1.17836284053697,0.991935655796326,1.0804169527182,15
"20053",1.18611477366702,0.995534765860355,1.08624935296485,15
"20063",1.19376738605101,0.998832262860871,1.09170636574816,15
"20073",1.19370964809237,0.995836078070955,1.08928447323251,15
"20083",1.18551088845829,0.984766131536393,1.07974706195922,15
"20093",1.17355562013508,0.971899811440383,1.06753999795237,15
"20103",1.16236090419133,0.959987812587184,1.05653143852539,15
"20113",1.15465585938793,0.950594571796223,1.04771503944795,15
"20123",1.15136408155146,0.944470070681015,1.04259694845584,15
"20133",1.15303716801116,0.943254819872363,1.04260758084664,15
"20143",1.15879551863133,0.945352418904718,1.04659360638126,15
"20153",1.16512557579747,0.94883387881599,1.05102697166564,15
"20163",1.16402858430098,0.945365796779164,1.04891935798237,15
"20173",1.15491272850824,0.935467774174565,1.03928481916192,15
"20183",1.14157098486617,0.922533579819646,1.02631289878246,15
"20193",1.13745890374227,0.916689433395402,1.0215379165046,15
"20203",1.13610020177533,0.91287724640072,1.01857443338282,15
"20213",1.13528837947125,0.90815279738619,1.01577348210303,15
"20223",1.13311680518407,0.900625273478297,1.01100208808143,15
