"year","CI_high","CI_low","LPI_final","n_points"
"1981",1.09978364061297,0.995154742028733,1.04617807104931,3
"1982",1.10365170542797,0.995180209958745,1.0479790654425,3
"1983",1.10838546195364,0.993618523991305,1.04905708847314,3
"1984",1.11750039056682,0.995467510764919,1.0544410778842,3
"1985",1.12525550405649,0.998104261795584,1.05962243186853,3
"1986",1.13091725911104,0.999527489351624,1.06281227638176,3
"1987",1.13183950919466,0.997993788155481,1.06241580180643,3
"1988",1.13464910026799,0.999201800083154,1.06418075515252,3
"1989",1.13660019779971,0.998517926029693,1.0648950725022,3
"1990",1.13826596073652,0.997311380940326,1.06509213070296,3
"1991",1.13339254547269,0.987239605353415,1.05753322346587,3
"1992",1.12748796601329,0.975616890737461,1.04873665156699,3
"1993",1.1315306815631,0.974234450507247,1.04983075667757,3
"1994",1.14402848237089,0.979601638275985,1.05862752437521,3
"1995",1.1461149257225,0.977394774154825,1.05878780841112,3
"1996",1.15097928215709,0.978933919976287,1.06144673759082,3
"1997",1.14811083624314,0.973893155379348,1.05719511587281,3
"1998",1.13334930308263,0.959440503983877,1.04257388988227,3
"1999",1.11822607129838,0.944922550367426,1.02741608386242,3
"2000",1.10294483600228,0.929101880800976,1.01162112008312,3
"2001",1.09259630924843,0.917884897359225,1.00063222701032,3
"2002",1.08395066881581,0.908821010719348,0.991848861061173,3
"2003",1.08150805666317,0.904242576729864,0.988040015528856,3
"2004",1.08426200209637,0.903295057415139,0.989344888755764,3
"2005",1.08841196476383,0.904151037481964,0.991664796486429,3
"2006",1.0878801039238,0.901521583547477,0.990018339742901,3
"2007",1.08191907302767,0.893718496282507,0.983248623114404,3
"2008",1.06513264724031,0.877432609507263,0.966651604611216,3
"2009",1.04464370714092,0.857352304454908,0.946577475016648,3
"2010",1.02799668608215,0.841118903542923,0.930653036047915,3
"2011",1.0096392640631,0.824872733369626,0.913525800871978,3
"2012",0.994284683036795,0.809863700100484,0.898562677488899,3
"2013",0.98820077208985,0.802503992313461,0.891413423625203,3
"2014",0.983212545233858,0.795795940010432,0.885822966354099,3
"2015",0.982234808288833,0.793318641380328,0.884228723480599,3
"2016",0.978410190365407,0.789517922273402,0.880017018469851,3
"2017",0.967860618992759,0.77953927869696,0.869725800396046,3
"2018",0.956912159304013,0.768471201660228,0.857906179464334,3
"2019",0.951365488355274,0.762736382321413,0.851893229555697,3
"2020",0.948185142591732,0.757788205577468,0.848896802313387,3
"2021",0.94792709623416,0.754889917019186,0.846492659527931,3
"2022",0.948622293050486,0.749778031491268,0.844152192029811,3
"1970",1,1,1,6
"1971",1.02235112377886,1.00529716248653,1.01385967126115,6
"1972",1.04353521604476,1.01172139491587,1.02748429146647,6
"1973",1.05729369121098,1.0127496397162,1.03472193013299,6
"1974",1.07064258265624,1.01425905769714,1.04184306331545,6
"1975",1.08082818262485,1.01385742588283,1.04629760947407,6
"1976",1.08704916885823,1.01454753784319,1.04960137948746,6
"1977",1.08935916792598,1.01101793833318,1.04882922156543,6
"1978",1.09164571595904,1.00779313210785,1.04846867226904,6
"1979",1.10082606301742,1.00992230305579,1.05393873582871,6
"1980",1.11238402886951,1.01575385038926,1.06268655545656,6
"1981",1.12201156219541,1.0200266363936,1.06913442598678,6
"1982",1.12564151866857,1.02035116617559,1.07101275586841,6
"1983",1.12674013847158,1.01859499784855,1.07077757838869,6
"1984",1.13161653994735,1.01918233988294,1.07325916095452,6
"1985",1.13902998245302,1.02217696978757,1.07879987104091,6
"1986",1.14729734292475,1.02616093697161,1.08476627326198,6
"1987",1.149825049509,1.02721080766293,1.08634450191077,6
"1988",1.15400415800343,1.02941294014774,1.08941238654872,6
"1989",1.15795525006658,1.02985945573331,1.09188289821791,6
"1990",1.16170171024709,1.03026654212874,1.09362634786994,6
"1991",1.15937611462768,1.02199085429582,1.08863707004242,6
"1992",1.15559169724176,1.01205821897899,1.08118442423557,6
"1993",1.15865965297363,1.01026988582485,1.08127927975772,6
"1994",1.17094777274626,1.01462094625828,1.08883072316247,6
"1995",1.17624541755979,1.01291547726045,1.09037922264094,6
"1996",1.17898144550442,1.01170420623149,1.09139826642085,6
"1997",1.17402305174652,1.00577934014751,1.08581105412413,6
"1998",1.15919293471629,0.992424830373923,1.07186206557599,6
"1999",1.14500720018229,0.977657812936111,1.05697996398639,6
"2000",1.13101701198383,0.96213241763064,1.04269968704547,6
"2001",1.12278916574833,0.952491430249163,1.0333743447107,6
"2002",1.11690499365629,0.942777455797585,1.02550018765186,6
"2003",1.11412351294007,0.937465432351304,1.02135627804318,6
"2004",1.11747082509748,0.937209527011313,1.02278815113137,6
"2005",1.12447438973131,0.940452057473176,1.02697362464991,6
"2006",1.12709989775949,0.939436136265842,1.027360400261,6
"2007",1.1223073732955,0.932959600552421,1.02205512291281,6
"2008",1.11012985977566,0.919962910846995,1.00991895439775,6
"2009",1.09711037632578,0.906363863297634,0.996281124038507,6
"2010",1.08263605665209,0.892140341078554,0.982120353446171,6
"2011",1.06751443697932,0.877926489446579,0.96755416609084,6
"2012",1.05605230628737,0.865492973577197,0.955612625466856,6
"2013",1.04784227328478,0.856789870984345,0.946966383052495,6
"2014",1.04269612743741,0.849667829290772,0.941217104329302,6
"2015",1.04134830916401,0.846622108467008,0.938783335449592,6
"2016",1.03712358616655,0.842036441468814,0.934385302251898,6
"2017",1.02695150848438,0.833109577039929,0.924931662735386,6
"2018",1.0131397202678,0.820106104149344,0.912084388895333,6
"2019",1.00758999161007,0.814642748686677,0.906254612449805,6
"2020",1.00419916682656,0.809150430107327,0.901095159735928,6
"2021",0.999700501998017,0.802760514031991,0.896072444496167,6
"2022",0.996127588099705,0.795322394813142,0.89030089724258,6
"1970",1,1,1,15
"1971",1.03012509479494,1.01437089078701,1.02228738634177,15
"1972",1.05625149887946,1.02755205582398,1.04194646386238,15
"1973",1.07268857362273,1.0317980253882,1.05222038113553,15
"1974",1.08672625950709,1.03576927709974,1.06092008962071,15
"1975",1.09787887428618,1.03954933774573,1.06854445042632,15
"1976",1.10513807851232,1.04141269988326,1.07314507148738,15
"1977",1.10948055181265,1.03985984592195,1.07454693028099,15
"1978",1.11584559967272,1.03908080169449,1.07696017349378,15
"1979",1.12672889701922,1.04203348854229,1.0837003294505,15
"1980",1.13976788695109,1.04772295785943,1.09282587676206,15
"1981",1.14761359493764,1.05051622822431,1.09826752931223,15
"1982",1.14874518185054,1.04817850849085,1.09738751349721,15
"1983",1.1477052397357,1.04517272975684,1.09543960897005,15
"1984",1.14908807165416,1.04359960916876,1.09529997202842,15
"1985",1.15379596881796,1.04537755771841,1.09832374740027,15
"1986",1.16043065514655,1.04932095760549,1.10358818494755,15
"1987",1.16585854223224,1.05094315662507,1.10748440543933,15
"1988",1.17045312944604,1.05141603024491,1.10951051660542,15
"1989",1.17474860817258,1.05155563318661,1.11133125312515,15
"1990",1.17682828511487,1.05044958449454,1.11214129603291,15
"1991",1.17306167919188,1.04229262421923,1.10608381221328,15
"1992",1.16709672930729,1.03118918978034,1.09714570373059,15
"1993",1.16956064648794,1.02756187664718,1.09633037301455,15
"1994",1.17470262652511,1.0265873682897,1.09768794890578,15
"1995",1.17840934684014,1.02354799074274,1.09749863046397,15
"1996",1.18077805525656,1.02156140125539,1.09779608998802,15
"1997",1.17713896708777,1.01594624117766,1.09340511173575,15
"1998",1.16530299877048,1.0032549044617,1.08095289134649,15
"1999",1.15000285651912,0.987507897517053,1.06505618149834,15
"2000",1.13641653579197,0.973408749037219,1.05067184411281,15
"2001",1.12447779927063,0.960974163841217,1.03844667772488,15
"2002",1.11526653157833,0.951454302719758,1.02952127723911,15
"2003",1.10928076268532,0.943445096578089,1.02247951030153,15
"2004",1.11049877157046,0.94247315373796,1.02221651277984,15
"2005",1.11536047702131,0.944297804833167,1.02524243766674,15
"2006",1.11920158862043,0.944468908509951,1.02721653966512,15
"2007",1.1148377647604,0.938394817087446,1.02221671396123,15
"2008",1.10440228392267,0.925699224994707,1.01085087101583,15
"2009",1.0902956357811,0.911418805981976,0.996949476929698,15
"2010",1.07771530301182,0.89883796763857,0.983692107260033,15
"2011",1.06563431873051,0.887116809523329,0.971655545238774,15
"2012",1.05701315472259,0.877724217307413,0.962342342597592,15
"2013",1.05344713728615,0.8723196251905,0.958112929450474,15
"2014",1.05491913519233,0.871650725428648,0.95830257911429,15
"2015",1.05714004628475,0.871691281635749,0.959488833929814,15
"2016",1.05404356325524,0.867168518942524,0.955405880597825,15
"2017",1.0424671700557,0.856420093752498,0.944162260059811,15
"2018",1.0275928283937,0.841648750124018,0.929356484096664,15
"2019",1.01871844165283,0.833377658459455,0.921003003935617,15
"2020",1.01214276019759,0.826099406632143,0.913996973361599,15
"2021",1.0068987518347,0.819179375638277,0.907191879476018,15
"2022",0.999351018652932,0.808439856027079,0.898262067617403,15
