"","CI_high","CI_low","LPI_final"
"1970",1,1,1
"1971",1.02934001037172,1.01327292881226,1.02142158160934
"1972",1.05184008186788,1.0234624211182,1.03787388122495
"1973",1.06669622790043,1.0268606257826,1.04689301730618
"1974",1.07867479132565,1.03033075860405,1.05467301619451
"1975",1.09002784333945,1.03446741083066,1.06243684931469
"1976",1.09808597210284,1.03605996458236,1.06692390006033
"1977",1.10259560238612,1.03363032304068,1.0677644237677
"1978",1.10748750856739,1.03110974672329,1.06900153403984
"1979",1.11593300107252,1.03312574822839,1.0739448849922
"1980",1.12677216498721,1.03797839063655,1.08180982649643
"1981",1.13540861073011,1.04158770941677,1.08777311726695
"1982",1.13918908769632,1.04082848545743,1.08949149004585
"1983",1.14247143857415,1.04076345624728,1.09085975029922
"1984",1.14711593053528,1.04246760384937,1.09400263681032
"1985",1.15292329587122,1.04459995807262,1.09775804910069
"1986",1.15859281545504,1.0480128993194,1.10183389998747
"1987",1.16228017058875,1.04850536083747,1.10381950505853
"1988",1.16540836257913,1.04857743361787,1.10503358931351
"1989",1.16884245287037,1.04845182543863,1.10669649927481
"1990",1.1722863953604,1.04798887977495,1.10838149109109
"1991",1.17021546720665,1.0410483988497,1.10443758664648
"1992",1.16615770749932,1.03156128212339,1.09799764198742
"1993",1.17045097085127,1.03047564979716,1.09961511622496
"1994",1.17704449799349,1.03067272607981,1.10283292229316
"1995",1.18269894395776,1.02911437762683,1.10430355131154
"1996",1.18576846634763,1.02836629179832,1.10524320900819
"1997",1.18241765809701,1.02354271512839,1.10160339536873
"1998",1.17014109068272,1.01305259204788,1.09024672954571
"1999",1.15546036063475,0.9980601342483,1.07507421563019
"2000",1.14136535564098,0.982473972974719,1.06058183210498
"2001",1.13106653783551,0.970071726265029,1.04964345932942
"2002",1.12407290079777,0.961646002443571,1.04164404882955
"2003",1.11827712664854,0.954252002128858,1.03541940640944
"2004",1.12024749648465,0.953218726514771,1.03548110712113
"2005",1.12595643495907,0.955911692285375,1.03915045929622
"2006",1.13085091542648,0.956967191239449,1.04184109597544
"2007",1.1285473832055,0.952052860491932,1.03836828368366
"2008",1.12039728164644,0.941882393456222,1.02918644345812
"2009",1.10956571097422,0.930633778681291,1.01772989825577
"2010",1.09943710684514,0.919290088008416,1.00697282568409
"2011",1.09073096708869,0.908286331410499,0.997429116656791
"2012",1.08496379365578,0.900265278459156,0.990014459959933
"2013",1.08201389163932,0.8958047285168,0.986131117723782
"2014",1.08268237236716,0.894468622530692,0.985818670564703
"2015",1.08484627175047,0.894402829026171,0.986906370301161
"2016",1.08231796292401,0.890863360921598,0.983814408377974
"2017",1.07286581835247,0.882066920697011,0.974523883302686
"2018",1.06102397142751,0.869077728386291,0.961558633342099
"2019",1.05367457689575,0.860660340097768,0.953944398833144
"2020",1.0478811019931,0.853177620471457,0.947172232148008
"2021",1.04292375281672,0.845038535684226,0.940294469768009
"2022",1.03543071143759,0.832200348870018,0.930154733354545
