"year","CI_high","CI_low","LPI_final","npops","nsp","threshold","pct"
"1970",1,1,1,5444,864,1.06536652990384,"95%"
"1971",1.01112148420425,0.994086470659357,1.00236716982455,5444,864,1.06536652990384,"95%"
"1972",1.01704654833134,0.986141110528044,1.00088944661136,5444,864,1.06536652990384,"95%"
"1973",1.01605449026806,0.972970398022092,0.993427218662479,5444,864,1.06536652990384,"95%"
"1974",1.01067576191183,0.957274824953987,0.982627473532812,5444,864,1.06536652990384,"95%"
"1975",1.00607549510515,0.945167920070084,0.974251415218583,5444,864,1.06536652990384,"95%"
"1976",0.999042136255437,0.933995704912569,0.965218996040975,5444,864,1.06536652990384,"95%"
"1977",0.99184590537005,0.921291071125284,0.955099969305915,5444,864,1.06536652990384,"95%"
"1978",0.986326014052184,0.912497324237449,0.948020299092,5444,864,1.06536652990384,"95%"
"1979",0.982253785937675,0.906648897496836,0.943137645841669,5444,864,1.06536652990384,"95%"
"1980",0.982610565100323,0.90431649541679,0.942155133838366,5444,864,1.06536652990384,"95%"
"1981",0.982645474644891,0.901208411329967,0.940621358720817,5444,864,1.06536652990384,"95%"
"1982",0.978086999845214,0.891829305311496,0.933565435821222,5444,864,1.06536652990384,"95%"
"1983",0.973801944871605,0.882290824289943,0.9268615468117,5444,864,1.06536652990384,"95%"
"1984",0.972350538866954,0.876975661710146,0.923269626762888,5444,864,1.06536652990384,"95%"
"1985",0.970788899287942,0.87207749423746,0.920005753938876,5444,864,1.06536652990384,"95%"
"1986",0.96527746271199,0.865066868661896,0.913686446077496,5444,864,1.06536652990384,"95%"
"1987",0.956576650231969,0.855308978432446,0.904752737628913,5444,864,1.06536652990384,"95%"
"1988",0.952119066219151,0.84925521528931,0.899645544245399,5444,864,1.06536652990384,"95%"
"1989",0.947246943022761,0.842314046427416,0.893784127363571,5444,864,1.06536652990384,"95%"
"1990",0.943152985589695,0.835728785375859,0.888448770683228,5444,864,1.06536652990384,"95%"
"1991",0.937050750867651,0.826729676494302,0.880954338868725,5444,864,1.06536652990384,"95%"
"1992",0.930551376085232,0.81766098398077,0.872727005391635,5444,864,1.06536652990384,"95%"
"1993",0.929363258876897,0.813290681536329,0.869742814298091,5444,864,1.06536652990384,"95%"
"1994",0.931284457173554,0.812163003034728,0.869749708520732,5444,864,1.06536652990384,"95%"
"1995",0.927189621790898,0.807012234207222,0.865537665830843,5444,864,1.06536652990384,"95%"
"1996",0.925218073865489,0.803462441402891,0.862597307420946,5444,864,1.06536652990384,"95%"
"1997",0.91752748038263,0.796358736077514,0.855023210995205,5444,864,1.06536652990384,"95%"
"1998",0.901739578357857,0.780796060837831,0.839107388788163,5444,864,1.06536652990384,"95%"
"1999",0.884901486014833,0.764432453778316,0.822672443612208,5444,864,1.06536652990384,"95%"
"2000",0.871304446277311,0.750870665932702,0.809135747868524,5444,864,1.06536652990384,"95%"
"2001",0.860381827130513,0.739907606845495,0.797883711223835,5444,864,1.06536652990384,"95%"
"2002",0.850837140643664,0.730220957710303,0.788157738686954,5444,864,1.06536652990384,"95%"
"2003",0.84377254646649,0.722263720757916,0.780586669606925,5444,864,1.06536652990384,"95%"
"2004",0.839307824983942,0.71716144255965,0.775845950110901,5444,864,1.06536652990384,"95%"
"2005",0.837527742005775,0.714790452017452,0.773424630921113,5444,864,1.06536652990384,"95%"
"2006",0.833492957328039,0.710028720834645,0.768969701306191,5444,864,1.06536652990384,"95%"
"2007",0.831090376374818,0.706693279310387,0.766069857275416,5444,864,1.06536652990384,"95%"
"2008",0.823982605150783,0.699200194108143,0.759085402046851,5444,864,1.06536652990384,"95%"
"2009",0.815012909072261,0.690228154283936,0.75005089595825,5444,864,1.06536652990384,"95%"
"2010",0.806147884270272,0.68095425097159,0.740748138859247,5444,864,1.06536652990384,"95%"
"2011",0.797251764564937,0.671335112338624,0.73149429376661,5444,864,1.06536652990384,"95%"
"2012",0.78829536244782,0.661015653679062,0.721869722251371,5444,864,1.06536652990384,"95%"
"2013",0.782711241432583,0.654347998337767,0.715840815390074,5444,864,1.06536652990384,"95%"
"2014",0.778680550177078,0.649403627953965,0.711082303674925,5444,864,1.06536652990384,"95%"
"2015",0.778632215165658,0.647277233487825,0.71014821613413,5444,864,1.06536652990384,"95%"
"2016",0.77891215261838,0.646045031582025,0.709494090808866,5444,864,1.06536652990384,"95%"
"2017",0.773622471122135,0.64136953728813,0.704460445807897,5444,864,1.06536652990384,"95%"
"2018",0.76639142987895,0.634292402411265,0.6971752918466,5444,864,1.06536652990384,"95%"
"2019",0.764469958243112,0.632041841307252,0.69512711320089,5444,864,1.06536652990384,"95%"
"2020",0.763717902976624,0.630157591260508,0.693841528564868,5444,864,1.06536652990384,"95%"
"2021",0.762885926070935,0.627753702575074,0.692118208383959,5444,864,1.06536652990384,"95%"
"2022",0.756541978520395,0.620026910482558,0.684395662349535,5444,864,1.06536652990384,"95%"
"1970",1,1,1,5228,819,0.729871806548861,"90%"
"1971",1.00683233341196,0.990472639808364,0.998544541601123,5228,819,0.729871806548861,"90%"
"1972",1.01093734643418,0.98064508989643,0.995353246300653,5228,819,0.729871806548861,"90%"
"1973",1.00896200357855,0.966748290717292,0.986723342466016,5228,819,0.729871806548861,"90%"
"1974",1.00065866480083,0.948190615547764,0.973010558706706,5228,819,0.729871806548861,"90%"
"1975",0.993517152896079,0.933275257556359,0.961903147667404,5228,819,0.729871806548861,"90%"
"1976",0.983942626171915,0.919640282012403,0.950409894612059,5228,819,0.729871806548861,"90%"
"1977",0.971801281306072,0.90304698177136,0.935912690144481,5228,819,0.729871806548861,"90%"
"1978",0.962812986222631,0.8921217660235,0.926247397145673,5228,819,0.729871806548861,"90%"
"1979",0.957913975239356,0.885834861767602,0.920835085601084,5228,819,0.729871806548861,"90%"
"1980",0.957685458699928,0.882790378595373,0.919027995961459,5228,819,0.729871806548861,"90%"
"1981",0.956216851122678,0.877195269138698,0.91571588110351,5228,819,0.729871806548861,"90%"
"1982",0.948921965941193,0.866083440919564,0.906381324138719,5228,819,0.729871806548861,"90%"
"1983",0.941342692362362,0.853909589198536,0.896438776531594,5228,819,0.729871806548861,"90%"
"1984",0.935741605797917,0.844916728467074,0.88914263340736,5228,819,0.729871806548861,"90%"
"1985",0.929944493465348,0.836789610115126,0.882115611885229,5228,819,0.729871806548861,"90%"
"1986",0.920897491108362,0.826527386221419,0.872913756757471,5228,819,0.729871806548861,"90%"
"1987",0.91133031921974,0.815824176624782,0.862870973271356,5228,819,0.729871806548861,"90%"
"1988",0.905381992978218,0.807971188293278,0.856315633665535,5228,819,0.729871806548861,"90%"
"1989",0.898504213141102,0.799219302212337,0.848484638833293,5228,819,0.729871806548861,"90%"
"1990",0.890965637065908,0.789830998600654,0.840179354898606,5228,819,0.729871806548861,"90%"
"1991",0.881290406147741,0.777977316783091,0.829186253494013,5228,819,0.729871806548861,"90%"
"1992",0.871171214664548,0.765948183060161,0.818041472557496,5228,819,0.729871806548861,"90%"
"1993",0.865717546696623,0.758594763592465,0.811781772629945,5228,819,0.729871806548861,"90%"
"1994",0.864048941817659,0.754381090663596,0.809036254074497,5228,819,0.729871806548861,"90%"
"1995",0.858683622203019,0.747265724702661,0.802659683478383,5228,819,0.729871806548861,"90%"
"1996",0.854144009333026,0.742642956022208,0.797698720285456,5228,819,0.729871806548861,"90%"
"1997",0.84465717277512,0.734186825073131,0.78845995770572,5228,819,0.729871806548861,"90%"
"1998",0.827795692860513,0.717612997335965,0.771690883458796,5228,819,0.729871806548861,"90%"
"1999",0.810227727128205,0.701330792993701,0.754425011038109,5228,819,0.729871806548861,"90%"
"2000",0.794824717778268,0.686286641476929,0.739105543935798,5228,819,0.729871806548861,"90%"
"2001",0.781894491624617,0.673359548733478,0.72629944905376,5228,819,0.729871806548861,"90%"
"2002",0.771092648049062,0.662473190842854,0.71510438844103,5228,819,0.729871806548861,"90%"
"2003",0.7623515616044,0.653323401782578,0.70605040000612,5228,819,0.729871806548861,"90%"
"2004",0.755595826578027,0.646742417109843,0.699697316534164,5228,819,0.729871806548861,"90%"
"2005",0.751431940402983,0.641585500270224,0.695126927982086,5228,819,0.729871806548861,"90%"
"2006",0.744842732564794,0.634773983914335,0.688456212981466,5228,819,0.729871806548861,"90%"
"2007",0.740316372856834,0.629537828405275,0.683642026534871,5228,819,0.729871806548861,"90%"
"2008",0.730383093629807,0.620136113638001,0.673965237758964,5228,819,0.729871806548861,"90%"
"2009",0.718776017848573,0.608884211390866,0.662619160510776,5228,819,0.729871806548861,"90%"
"2010",0.707503282511913,0.597717168328494,0.65098892732867,5228,819,0.729871806548861,"90%"
