"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
1,0.00390313596841392,0.00235559963031664,0.000778091004694292,0.000474184312457983,0.000742317285645267,0.000182618449850407,-0.000423281511371127,0.000265583927699052,0.00204699282265403,0.00384907992894209,0.002708674745391,0.0018829838091714,0.00123119274477912,0.00104657965126989,0.00103272479180043,0.00134778277881818,0.00227677623579,0.00304226593334653,0.00225504343364698,-9.04726759738218e-05,-0.00218504466731776,-0.00267453312672137,-0.00228688021876657,-0.00230515327460646,-0.00237107632344742,-0.00132911108447165,0.000382278619857879,0.000818208754945469,-0.000697858617722281,-0.0024249154357238,-0.00246814336833612,-0.000998389008846897,0.000601751011894856,0.00167355548777418,0.00217990067787972,0.00157843281211005,-0.00056487016422956,-0.00310413223809976,-0.00408590234556109,-0.00323202008391745,-0.00224806916958334,-0.00221303972219252,-0.00208715964592776,-0.000713669185767283,0.000939373511420996,0.000963123641738289,-0.000700055319597696,-0.00216224079708398,-0.0021828869842881,-0.00110757009098103,-0.000633728545504023,-0.00431322274196052
