"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
1,0.00249995871887998,0.00210031097907107,0.00187896992387627,0.00200119108134129,0.00174012654265451,0.00047310945846134,-0.000587568498712652,-0.000166335800887349,0.00141690467536003,0.00278526031306139,0.00237615663601897,0.00149060778268391,0.000997712720021842,0.00112775423334173,0.00123708221568156,0.00137894260445704,0.00206958712660528,0.00300333248722941,0.00291479940751376,0.0014338321528072,-6.83825699247737e-05,-0.000526180713835096,-0.000420638853760586,-0.000870549786537689,-0.00148943975684349,-0.00120618828414266,-0.000434345220788275,-0.000782117017518515,-0.00247420357905057,-0.00371003895527192,-0.00352384490545563,-0.00185433875484295,-0.000401373449738368,0.000778112330862736,0.00193270527596462,0.00208329040309209,0.000229500622098615,-0.00241865094738874,-0.00332063594318751,-0.00188495815645424,-0.000156585328673558,0.000236807941735124,-9.61088037199509e-05,0.000169132484179776,0.000648379264049089,8.88035318477652e-05,-0.00130254495282994,-0.0019280944342744,-0.00131295417909594,-0.000672881142994232,0.000204029299881996,-0.00161450276399718
