Binomial	ID	year	popvalue
Tachycineta_thalassina	4377	1970	4.27
Rallus_limicola	4378	1970	0.0118
Tringa_incana	4379	1970	13.364815
Vireo_gilvus	4380	1970	3.74
Sialia_mexicana	4381	1970	0.0139
Larus_occidentalis	4383	1970	0.0372228
Tyrannus_verticalis	4384	1970	0.95
Sturnella_neglecta	4385	1970	25.7
Catharus_bicknelli	4386	1970	0.0625
Calidris_mauri	4387	1970	26.525522
Megascops_kennicottii	4388	1970	0.6487856
Piranga_ludoviciana	4389	1970	2.67
Contopus_sordidulus	4390	1970	3.2
Sitta_carolinensis	4392	1970	0.0992
Zonotrichia_leucophrys	4393	1970	83.09825
Plegadis_chihi	4394	1970	0.000196
Zonotrichia_albicollis	4396	1970	52.623455
Aeronautes_saxatalis	4398	1970	0.0485
Loxia_leucoptera	4399	1970	4.8900228
Melanitta_deglandi	4400	1970	10.650708
Grus_americana	4401	1970	0.19653034
Meleagris_gallopavo	4402	1970	0.00165
Tringa_semipalmata	4403	1970	1.69
Lagopus_lagopus	4405	1970	6.6239853
Phalaropus_tricolor	4406	1970	1.28
Gallinago_delicata	4407	1970	4.32
Haematopus_bachmani	4408	1970	2.22765
Cardellina_pusilla	4409	1970	4.88
Troglodytes_hiemalis	4410	1970	3.27
Aix_sponsa	4411	1970	0.0333
Hylocichla_mustelina	4412	1970	1.7
Coturnicops_noveboracensis	4413	1970	5.383
Setophaga_petechia	4414	1970	8.61
Empidonax_flaviventris	4415	1970	1.11
Sphyrapicus_varius	4416	1970	1.61
Coccyzus_americanus	4417	1970	0.0841
Gavia_adamsii	4418	1970	26.330423
Melanitta_americana	4419	1970	29.35658
Icteria_virens	4420	1970	0.0297
Xanthocephalus_xanthocephalus	4421	1970	5.12
Setophaga_coronata	4422	1970	12.5
Vireo_flavifrons	4423	1970	0.0505
Cypseloides_niger	4424	1970	3.88
Anas_rubripes	4425	1970	0.439
Chlidonias_niger	4426	1970	10.7
Arenaria_melanocephala	4427	1970	10.891588
Mniotilta_varia	4428	1970	1.25
Picoides_arcticus	4429	1970	0.072
Coccyzus_erythropthalmus	4431	1970	0.621
Pica_hudsonia	4432	1970	7.2
Setophaga_fusca	4433	1970	1.37
Poecile_atricapillus	4434	1970	1.88
Archilochus_alexandri	4435	1970	0.00879
Fulica_americana	4436	1970	861834
Nycticorax_nycticorax	4437	1970	0.204
Pheucticus_melanocephalus	4438	1970	0.809
Chroicocephalus_ridibundus	4439	1970	42.10682
Himantopus_mexicanus	4441	1970	0.000481
Setophaga_striata	4442	1970	7.05
Setophaga_caerulescens	4443	1970	0.593
Setophaga_nigrescens	4444	1970	2.65
Setophaga_virens	4445	1970	1.63
Cyanocitta_cristata	4446	1970	1.63
Corvus_brachyrhynchos	4447	1970	16.8
Polioptila_caerulea	4448	1970	0.00544
Vireo_solitarius	4449	1970	0.487
Spatula_discors	4450	1970	2.57
Vermivora_cyanoptera	4451	1970	0.00344
Dolichonyx_oryzivorus	4452	1970	5.4
Bombycilla_garrulus	4453	1970	44.87947
Chroicocephalus_philadelphia	4454	1970	41.658543
Poecile_hudsonicus	4455	1970	5.744912
Aegolius_funereus	4456	1970	0.3820335
Urile_penicillatus	4457	1970	0.927123
Cinclus_mexicanus	4458	1970	0.0196
Branta_bernicla	4459	1970	6.4408016
Euphagus_cyanocephalus	4460	1970	16.6
Spizella_breweri	4461	1970	0.121
Buteo_platypterus	4462	1970	0.0837
Certhia_americana	4463	1970	0.161
Toxostoma_rufum	4464	1970	0.961
Molothrus_ater	4465	1970	7.73
Bucephala_albeola	4467	1970	596804
Icterus_bullockii	4468	1970	0.159
Athene_cunicularia	4470	1970	0.08
Psaltriparus_minimus	4471	1970	0.1039545
Larus_californicus	4473	1970	1.08
Selasphorus_calliope	4474	1970	0.164
Perisoreus_canadensis	4475	1970	6.61
Cardellina_canadensis	4476	1970	1.79
Aythya_valisineria	4477	1970	505645
Catherpes_mexicanus	4478	1970	0.190995
Setophaga_tigrina	4479	1970	0.279
Spinus_tristis	4480	1970	5.97
Thryothorus_ludovicianus	4481	1970	0.00604
Hydroprogne_caspia	4482	1970	0.0159
Haemorhous_cassinii	4484	1970	0.4
Vireo_cassinii	4485	1970	1.5
Bombycilla_cedrorum	4486	1970	3.71
Setophaga_cerulea	4487	1970	0.0149
Poecile_rufescens	4488	1970	4.8
Calcarius_ornatus	4489	1970	47.2
Setophaga_pensylvanica	4490	1970	9.69
Branta_canadensis	4491	1970	0.386
