"","Binomial","Freq","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
"Acipenser_fulvescens","Acipenser_fulvescens",59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0479308720416374,-0.0450385004860998,-0.0393439891034709,0.0114307411811425,0.0148651587564116,0.0178055746544593,0.0206008454590658,0.0236872128368283,0.010636693003852,0.0244341706167067,0.0272593237089018,0.0127950364688958,-0.00650282579292853,-0.0315545689683538,-0.0505633024846239,-0.0719096727854267,-0.0452049432349052,0.00683768818339825,0.0530570275376182,0.0556313185681951,0.00924371035744453,-0.0435383677860496,-0.0512710080987622,-0.0185125288709681,0.0184834216411386,0.00141547059206593,0.0136715747970286,0.0411406472346934,0.0463573055774114,0.0485081992001981,0.0307820164335288,0.0307820164335291,0.0307820164335291
"Acipenser_oxyrinchus","Acipenser_oxyrinchus",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0471684459447002,-0.0471684459447001,-0.0471684459447003,-0.0471684459447001,-0.0471684459447002,-0.0471684459447002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Acipenser_transmontanus","Acipenser_transmontanus",14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0517452926726895,0.0517452926726896,0.0517452926726895,-0.0328846557800608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alosa_pseudoharengus","Alosa_pseudoharengus",154,1,0.602784949065635,0.398958339802036,0.116742122258856,-0.0721864003270749,-0.118602356003058,-0.105769128150273,-0.108867558566666,-0.103283755833937,-0.0351337879892157,0.0604457851905909,0.0790390802085197,-0.00499371800026216,-0.0734963621476172,-0.00137029060280058,0.0933718784747569,0.14568805696014,0.12194554493158,0.0747810245841979,0.0152239903593965,0.0152239903593967,0.0152239903593963,0.0152239903593967,0.0152239903593967,0.0152239903593965,0.0152239903593965,0.0152239903593965,0.0152239903593967,0.0152239903593967,0.0152239903593963,0.0152239903593967,0.0152239903593965,0.0152239903593967,0.0152239903593967,0.0152239903593963,0.0152239903593967,0.0152239903593967,-0.116074613842665,-0.116074613842707,-0.116074613842787,-0.116074613842878,-0.116074613842929,-0.116074613842887,-0.0961669622897044,-0.0574332015607857,-0.0364223423518888,-0.0183332354084699,-0.0248924382934268,-0.00923687247651854,-0.0216916032314616,0.00963475553736222,0.0904476972669111,0.153512415432747
"Ambloplites_rupestris","Ambloplites_rupestris",121,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00354967301489645,-0.0035496730148965,-0.00354967301489639,-0.00354967301489645,-0.00354967301489645,-0.00354967301489634,-0.0035496730148965,-0.00354967301489639,0.0103339837089648,0.0103339837089675,0.0103339837089717,0.010333983708978,0.0103339837089886,0.0103339837090038,0.0103339837090219,0.0103339837090353,0.010333983709042,0.0274889719579755,0.0289163031891398,0.0292907919258931,0.0296320528039831,0.0295609304545661,0.0299044204745202,0.0271344348795115,0.0258164178159046,0.0142944282863868,0.0132452927775952,0.012345569830112,0.011526650235823,0.0106906509981758,0.0101484150889133,0.00982127030588281,0.00968883286271444,0.01706036225719,0.0169212054475558,0.014120812971306,0.0139406202988375,0.0129860731760799
"Ameiurus_natalis","Ameiurus_natalis",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ameiurus_nebulosus","Ameiurus_nebulosus",218,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0756139892912514,-0.0735448850344254,-0.0691797276742374,-0.061610721824635,-0.0506064650794494,-0.0361491432000844,-0.0186586301663806,0.000167763863678394,0.0327263940516782,0.0218511804092429,0.0100262225313073,0.0154903219092954,0.0324305038514571,0.0414906927855613,0.0345561291789323,0.0193426028186939,0.00490058915434941,-0.0844626027258271,-0.0797743391289358,-0.0729308276276511,-0.0725336704993405,-0.0809996392117908,-0.0615648325239144,-0.063716493356371,-0.0554460110634333,-0.0464233600966364,-0.0380322329392692,-0.0381170055848674,-0.0472851844776028,-0.058885816259334,-0.0621371830045188,-0.051009288778335,-0.0308625820352788,0.00972150328452096,0.0157538933875981,0.0300722817901711,0.032549087585071,0.0437157269017696
"Amia_calva","Amia_calva",126,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0210168466460352,0.0307611604875208,0.0307611604875118,0.0307611604874968,0.0307611604874738,0.0290119996050546,0.0285497185638975,0.0285497185638737,0.031989597525046,0.031989597525033,0.0319895975250247,0.0319895975250201,0.0319895975250186,0.0319895975250202,0.0319895975250243,0.0319895975250289,0.0355213745819952,0.035521374581994,0.0294031927244884,0.0294031927244838,0.0372659776655359
"Ammocrypta_pellucida","Ammocrypta_pellucida",18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0976970030636736,-0.0976970030636736,-0.0976970030636737,-0.0976970030636737,-0.0976970030636736,-0.0976970030636736,-0.0976970030636737,-0.0976970030636736,-0.0976970030636736,-0.0976970030636736,-0.042755276631975,-0.042755276631975,NA
"Anguilla_rostrata","Anguilla_rostrata",506,1,-0.00693168706249861,0.0363951057634792,-0.0297556391891208,-0.0598879258295224,0.0123515999231968,-0.0217996655226013,-0.0555207600405621,-0.0689987601837156,-0.0422311109395277,0.0111839387040767,0.0498005350203003,0.0449878825648318,0.00622848095177664,-0.0379912060468862,-0.0712024905013011,-0.0635911586706673,-0.068953619774061,-0.063488166254976,-0.0510502003494408,-0.036786836740053,-0.0190046919109748,0.00440758636267544,-0.00138140889751453,-0.00643631595799444,-0.0320376251623937,-0.0389754317502454,-0.0161555386597298,-0.0100930271934939,0.0132672390857632,0.030274891885163,0.0416090193099437,0.0433377093144179,0.0406963264091073,0.0296619055844419,0.0120487744780406,0.000175727548506677,0.00114179654191318,0.00506067802834014,0.0108767639205335,0.0175456461326443,0.0213992047409958,0.0146950486090875,0.0104387515422449,-0.00344278296519078,0.00351855908769802,0.00715861210549443,0.0152140953688426,0.023919964411104,0.0220302557601524,-0.0028099523221604,0.019065274024829,0.0140188832122396
