population_id,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
187_2,1,NA,NA,NA,0.0159270224456276,0.0159270224456272,0.0159270224456276,0.0159270224456276,0.0159270224456272,0.015927022445628,0.0159270224456272,0.0159270224456272,0.015927022445628,0.0159270224456272,0.0159270224456276,0.0159270224456276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535_5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674222,-0.00444603616674266,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674222,-0.00444603616674266,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674177,NA,NA,NA,NA,NA,NA,NA,NA,NA
535_6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674222,-0.00444603616674266,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674222,-0.00444603616674266,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674177,-0.00444603616674266,-0.00444603616674177,-0.00444603616674177,NA,NA,NA,NA,NA,NA,NA,NA,NA
188_3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00676762521471863,0.00676762521471863,0.00676762521471908,0.00676762521471908,0.00676762521471819,0.00676762521471908,0.00676762521471863,0.00676762521471863,0.00676762521471908,0.00676762521471863,0.00676762521471908,0.00676762521471863,0.00676762521471863,0.00676762521471908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188_4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00676762521471863,0.00676762521471863,0.00676762521471908,0.00676762521471908,0.00676762521471819,0.00676762521471908,0.00676762521471863,0.00676762521471863,0.00676762521471908,0.00676762521471863,0.00676762521471908,0.00676762521471863,0.00676762521471863,0.00676762521471908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1278_7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028934,-0.0229560043028925,-0.0229560043028934,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028934,-0.0229560043028925,NA,NA,NA
1278_8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028934,-0.0229560043028925,-0.0229560043028934,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028929,-0.0229560043028934,-0.0229560043028925,NA,NA,NA
3021_9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00603480293923742,0.00603480293923742,0.0060348029392383,0.00603480293923742,0.00603480293923786,0.00603480293923786,0.00603480293923786,0.00603480293923742,0.00603480293923786,0.00603480293923786,0.00603480293923786,0.00603480293923742,0.00603480293923742,NA,NA,NA
3021_10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00603480293923742,0.00603480293923742,0.0060348029392383,0.00603480293923742,0.00603480293923786,0.00603480293923786,0.00603480293923786,0.00603480293923742,0.00603480293923786,0.00603480293923786,0.00603480293923786,0.00603480293923742,0.00603480293923742,NA,NA,NA
3301_11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3301_12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764_1,1,NA,NA,NA,NA,0.00190490158590162,0.00190490158590206,0.00190490158590206,0.00190490158590162,0.00190490158590206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764_2,1,NA,NA,NA,NA,0.00190490158590162,0.00190490158590206,0.00190490158590206,0.00190490158590162,0.00190490158590206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274_1,1,NA,NA,NA,NA,NA,NA,NA,0.0570889538930495,0.0570889538930488,0.0570889538930497,0.0570889538930492,0.0570889538930488,0.0570889538930492,0.0570889538930492,0.0570889538930497,0.0570889538930492,0.0570889538930488,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930488,0.0570889538930497,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930488,0.0570889538930497,0.0570889538930492,0.0570889538930488,0.0570889538930497,0.0570889538930488,0.0570889538930492,0.0570889538930497,0.0570889538930488,0.0570889538930488,0.0570889538930501,NA,NA,NA,NA
274_2,1,NA,NA,NA,NA,NA,NA,NA,0.0570889538930495,0.0570889538930488,0.0570889538930497,0.0570889538930492,0.0570889538930488,0.0570889538930492,0.0570889538930492,0.0570889538930497,0.0570889538930492,0.0570889538930488,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930488,0.0570889538930497,0.0570889538930492,0.0570889538930492,0.0570889538930492,0.0570889538930488,0.0570889538930497,0.0570889538930492,0.0570889538930488,0.0570889538930497,0.0570889538930488,0.0570889538930492,0.0570889538930497,0.0570889538930488,0.0570889538930488,0.0570889538930501,NA,NA,NA,NA
275_3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691612,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,NA,NA,NA,NA
275_4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691612,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,0.0489602358691608,NA,NA,NA,NA
606_2,1,NA,NA,NA,NA,NA,NA,NA,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560527,-0.0111747648560532,-0.0111747648560532,-0.0111747648560527,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,-0.0111747648560532,NA,NA,NA,NA,NA,NA,NA,NA
607_3,1,NA,NA,NA,NA,NA,NA,NA,-0.00801387543037224,-0.00801387543037269,-0.0080138754303718,-0.00801387543037224,-0.00801387543037269,-0.0080138754303718,-0.00801387543037224,-0.00801387543037269,-0.0080138754303718,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.00801387543037224,-0.0080138754303718,-0.00801387543037269,-0.00801387543037224,-0.0080138754303718,-0.00801387543037269,-0.00801387543037224,-0.0080138754303718,-0.00801387543037269,-0.00801387543037224,NA,NA,NA,NA,NA,NA,NA,NA
605_1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0423445941370635,0.0423445941370635,0.0423445941370639,NA,NA,NA,NA,NA,NA,NA,NA,NA
2196_4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614_10,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0298250852820825,-0.0298250852820825,-0.0298250852820829,-0.0298250852820825,-0.0298250852820829,-0.0298250852820825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614_11,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0298250852820825,-0.0298250852820825,-0.0298250852820829,-0.0298250852820825,-0.0298250852820829,-0.0298250852820825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
614_12,1,NA,NA,NA,NA,NA,NA,NA,NA,-0.0298250852820825,-0.0298250852820825,-0.0298250852820829,-0.0298250852820825,-0.0298250852820829,-0.0298250852820825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615_13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.132672228637501,-0.132672228637501,-0.132672228637501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615_14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.132672228637501,-0.132672228637501,-0.132672228637501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615_15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.132672228637501,-0.132672228637501,-0.132672228637501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296_4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192794046732903,0.154317554384395,0.0915295806786074,0.024149138804342,-0.0371427363664765,-0.0781279068337322,-0.0719231258489588,-0.00643041944275002,0.0826131336936045,0.128818376100575,0.096706987710403,0.0172587277444751,-0.0455490437330226,-0.0556347571947322,-0.0244856362047863,0.0186886153406669,0.0570376091956439,0.0853044562261374,0.0985591732812814,0.0959521560444834,0.088274638208101,NA,NA,NA,NA,NA,NA,NA,NA,NA
296_5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192794046732903,0.154317554384395,0.0915295806786074,0.024149138804342,-0.0371427363664765,-0.0781279068337322,-0.0719231258489588,-0.00643041944275002,0.0826131336936045,0.128818376100575,0.096706987710403,0.0172587277444751,-0.0455490437330226,-0.0556347571947322,-0.0244856362047863,0.0186886153406669,0.0570376091956439,0.0853044562261374,0.0985591732812814,0.0959521560444834,0.088274638208101,NA,NA,NA,NA,NA,NA,NA,NA,NA
296_6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192794046732903,0.154317554384395,0.0915295806786074,0.024149138804342,-0.0371427363664765,-0.0781279068337322,-0.0719231258489588,-0.00643041944275002,0.0826131336936045,0.128818376100575,0.096706987710403,0.0172587277444751,-0.0455490437330226,-0.0556347571947322,-0.0244856362047863,0.0186886153406669,0.0570376091956439,0.0853044562261374,0.0985591732812814,0.0959521560444834,0.088274638208101,NA,NA,NA,NA,NA,NA,NA,NA,NA
212_1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.321446075254854,-0.321446075254854,-0.321446075254854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212_2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.321446075254854,-0.321446075254854,-0.321446075254854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212_3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.321446075254854,-0.321446075254854,-0.321446075254854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311_7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311_8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311_9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
626_1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00926830502476308,-0.00926830502476306,-0.00926830502476304,-0.00926830502476307,-0.00926830502476303,-0.00926830502476303,-0.00926830502476311,-0.009268305024763,-0.00926830502476306,-0.00926830502476306,-0.00926830502476303,-0.00926830502476308,-0.009268305024763,-0.00926830502476308,-0.00926830502476306,NA,NA,NA,NA,NA,NA,NA
626_2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00926830502476308,-0.00926830502476306,-0.00926830502476304,-0.00926830502476307,-0.00926830502476303,-0.00926830502476303,-0.00926830502476311,-0.009268305024763,-0.00926830502476306,-0.00926830502476306,-0.00926830502476303,-0.00926830502476308,-0.009268305024763,-0.00926830502476308,-0.00926830502476306,NA,NA,NA,NA,NA,NA,NA
