"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
1,0.0507768946162002,0.0247342104228389,-0.00692719903293594,-0.0159607125555083,-0.00479907436618432,-0.000680214359930787,-0.00248603524705653,0.00302860024574643,0.0151546299942315,0.0250414159976951,0.0314866603111859,0.0342467217355199,0.0326228567587475,0.0424536838130308,0.0179242296771598,0.00633457295210398,-0.0125857972077868,0.00278688436233672,0.000607240724001767,-0.00210874185205787,-0.00305955577868011,0.00442487324095922,0.038487894212305,0.0427708343177397,0.0239998872341324,-0.00758923651426896,-0.0403250835252822,-0.0461911250902556,-0.024877058347418,0.015447169530131,0.0436912745721561,0.0240168947578455,-0.0138216146755793,-0.0220962685282405,-0.018139647936396,-0.0169444361519805,-0.00436390203553887,0.00211807422518194,0.00795588566024582,0.00063167717586075,-0.00327012740323486,-0.00852834564256136,-0.0195233324037967,-0.0172031998844865,-0.013305693610358,-0.00525630843323397,0.001871736968041,0.0116839966427428,0.0111607939290173,0.00622862232088634,0.0047931328415565,0.012591659513096
