"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"./01_outdata/zeros_lpi3_pops.txt",1,0.00462810618639767,0.00292903806814474,0.000679377185023375,-0.000690047688795357,-0.00233898589359867,-0.00150897458458016,-0.00119788775154207,0.00132059685314954,0.00310820913917618,0.00392477229408237,0.0028987446421831,0.00020791180208865,-1.19730605653904e-05,0.000487083666148872,0.00144338758873473,-7.29364038482418e-06,-0.00125294114428638,-0.0002011317386615,-0.000674069410771339,-0.000468103999614542,-0.0014293920767075,-0.000907633217861729,0.0027907327986909,0.00420698400261139,0.00125196067281262,0.00233707713713243,-0.000348948303506199,-0.00399759612751316,-0.00495194934511482,-0.00327198227753078,-0.00158775951248076,-0.00110628873489145,-0.00118595337537414,0.000379586161638028,0.00202532475658029,0.000638318991186962,0.000530981558512154,-0.00128892147937094,-0.00197775497769853,-0.00134014516799367,-0.000625273515839585,-0.000845261418925109,0.000446572647416395,0.00141080174351755,0.00257655806259167,0.00175232710401721,-0.00150808961573888,-0.00192232002041049,0.00174027521023444,0.0027042434274057,0.00196260511392318,-0.000990413562588025,NA
