"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 1.01209989724176 0.997351499080867 1.0267701802359
"1972" 1.01670929269469 0.995595030337085 1.03727642949139
"1973" 1.01643605644225 0.991758378212121 1.04097549065288
"1974" 1.01377097350125 0.985843414987319 1.04130354804788
"1975" 1.00784025298033 0.977848720042518 1.03782013729759
"1976" 1.00648105480022 0.974928123086345 1.03788412682323
"1977" 1.00394193136608 0.971364735404229 1.03674614297983
"1978" 1.00573393410372 0.972020963360372 1.03978219864021
"1979" 1.01123856065734 0.976704473897118 1.04637553563457
"1980" 1.01967525636792 0.983886770526232 1.05637002878712
"1981" 1.02597415217345 0.989424590795186 1.06351099431492
"1982" 1.02614738661014 0.988939215188963 1.06430125998838
"1983" 1.02612160243196 0.98781721165101 1.06533265941084
"1984" 1.02739870060422 0.987928306705382 1.06769089783871
"1985" 1.03245406669712 0.992743087838756 1.07376030167764
"1986" 1.03477956183269 0.99397642472117 1.07704872402839
"1987" 1.0337235031128 0.992169046081304 1.0765499449122
"1988" 1.03421791378856 0.992243324251772 1.07797006402562
"1989" 1.03706322815106 0.993186102714761 1.08154038336008
"1990" 1.03943454286864 0.99390788908729 1.08555628715533
"1991" 1.0371832691297 0.990969857544299 1.08448297506531
"1992" 1.03436805133423 0.987670084562652 1.0825742120566
"1993" 1.03962665515493 0.991871308328717 1.08989057094327
"1994" 1.04736157863554 0.997778893692981 1.0991617941662
"1995" 1.04954994146909 0.998171973590788 1.102809888975
"1996" 1.0564872054813 1.0039129402439 1.11122524661599
"1997" 1.05676568487032 1.00320759730956 1.11280564064296
"1998" 1.05224135360591 0.99765639193937 1.10968089785766
"1999" 1.04378647453567 0.988998144766698 1.10263983338136
"2000" 1.03491124346069 0.979533859821174 1.09333280934233
"2001" 1.03059835782505 0.97442773952416 1.09020661630648
"2002" 1.02668629196871 0.970623818212609 1.08719428270776
"2003" 1.02265874958911 0.966008372235003 1.0836016916698
"2004" 1.02309643062498 0.965516005612594 1.08540933116436
"2005" 1.02842257124711 0.969963722865115 1.09146318623936
"2006" 1.03043361372136 0.97131947012831 1.09443558538708
"2007" 1.03204080376074 0.972779272630091 1.0972911984645
"2008" 1.02891179909072 0.968980150561795 1.09449929979089
"2009" 1.02461532246696 0.964658178389784 1.09040049460654
"2010" 1.0216295587434 0.961687204174431 1.0869365625797
"2011" 1.0221319423458 0.961184409230613 1.08834579354795
"2012" 1.02172162248964 0.960682329432209 1.08820525090757
"2013" 1.02410734200402 0.962266439746229 1.09132450730639
"2014" 1.02821845187747 0.965299776787669 1.09599418448503
"2015" 1.03475888849421 0.971304408729571 1.10276107736326
"2016" 1.03984260997623 0.97500088615529 1.10866922038377
"2017" 1.03739289035783 0.973130390368116 1.1067504566782
"2018" 1.03454741183679 0.969754741734089 1.10479726482206
"2019" 1.04176711643619 0.976484656968892 1.11260747689492
"2020" 1.05073497933806 0.983599763241782 1.12288706386018
"2021" 1.05495582598673 0.987135975256878 1.12753279526566
"2022" 1.05057652015426 0.981673290460465 1.12466496318804
"2023" 1.05057652015426 0.981673290460465 1.12466496318804
