"LPI_final" "CI_low" "CI_high"
"1970" 1 1 1
"1971" 1.01105726942301 1.00038622583366 1.02173348331081
"1972" 1.01988934511833 1.00521776222352 1.03429138769215
"1973" 1.02320715083874 1.00603473905899 1.04052957563291
"1974" 1.02258342617057 1.00319746893305 1.04271313105292
"1975" 1.01891833641258 0.997499786458377 1.04058216948182
"1976" 1.01447933241626 0.991356452049514 1.03729209067333
"1977" 1.00652932205804 0.98241197500505 1.0306905709807
"1978" 1.00256451383385 0.97764952176169 1.0277292970786
"1979" 1.00386357090877 0.978246825547854 1.03018596278167
"1980" 1.00925454610583 0.982566519932406 1.03639120359067
"1981" 1.01403773036289 0.986607283443738 1.04290480749097
"1982" 1.0156106146595 0.987236553802137 1.0451145329007
"1983" 1.01584082874107 0.986660038379495 1.04619540925223
"1984" 1.01736922255991 0.987367137081372 1.04845013286162
"1985" 1.02128882576459 0.990436785799213 1.05327188715862
"1986" 1.02234191538417 0.991097347234777 1.05499049164786
"1987" 1.0201070101087 0.988254328972372 1.05370353084289
"1988" 1.02097132742845 0.988163403793904 1.05552132571965
"1989" 1.02025815090196 0.986547065536839 1.05589034074046
"1990" 1.0181252970678 0.983664071325415 1.05404765486471
"1991" 1.01432332991842 0.979165111506472 1.05100711595185
"1992" 1.0104305939415 0.974347767807932 1.04818889311831
"1993" 1.01259864365197 0.975955981600199 1.05203299094179
"1994" 1.01847006939093 0.979923584340794 1.05951682187388
"1995" 1.02195667581777 0.982023455617181 1.06454121443322
"1996" 1.02506158401592 0.984129988676748 1.06907101103188
"1997" 1.02245741835834 0.980554865033723 1.06717156347167
"1998" 1.01267646419289 0.970558901707898 1.05836369604782
"1999" 1.00002085861928 0.957841155615923 1.04551382617694
"2000" 0.990967112129328 0.948356137225277 1.03694521310957
"2001" 0.984663589350345 0.941237666201587 1.03118399394339
"2002" 0.98110501553131 0.936899454163411 1.02838151980585
"2003" 0.97834614281266 0.933794773543859 1.02591190539698
"2004" 0.979124359377772 0.933468915503749 1.02665049417292
"2005" 0.983143313429067 0.93672268387017 1.03167002117604
"2006" 0.985476995834193 0.937954870118625 1.03394900183258
"2007" 0.986834615264864 0.938414808080973 1.03636379685305
"2008" 0.983667590785394 0.934991568416652 1.03311861024122
"2009" 0.979812942371147 0.93090367549252 1.02960060688572
"2010" 0.976638105876511 0.927928332353705 1.02633856670743
"2011" 0.975625949115181 0.926199346496951 1.02611714757869
"2012" 0.974099766801456 0.924277656912471 1.02513660317661
"2013" 0.972196122029986 0.922092855374561 1.02386044326691
"2014" 0.972955427908993 0.922662694388409 1.0256911709571
"2015" 0.974596949527199 0.924083458750055 1.027627731541
"2016" 0.976663177591643 0.925833261968754 1.03005979216541
"2017" 0.97390466512476 0.922869097160726 1.027431550006
"2018" 0.967554531961697 0.916152983119748 1.02191595142436
"2019" 0.968271115667015 0.91546577696171 1.02317928142226
"2020" 0.971291016528788 0.918065087947342 1.02723961641099
"2021" 0.975000143177768 0.920939349133495 1.03194126840627
"2022" 0.973819198888526 0.917853369234225 1.03238072577362
"2023" 0.973819198888526 0.917853369234225 1.03238072577362
