"1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022"
1,0.00795153662892737,0.00658594122665757,0.00359750375201944,0.00337996684322113,0.00250464147487934,0.00119095135577512,0.000185990477722885,0.000872828381621455,0.00259087434558683,0.00372226094415339,0.00254833886456204,0.000579422894076237,-8.57503028648764e-05,0.000547773481554674,0.00162981907629652,0.00228956059489975,0.00208124943458843,0.00225596230084134,0.00207213287791522,0.00159407138272417,-0.000475171792246978,-0.00187458930931418,-9.44008706010829e-05,0.000507031379546572,0.00139170297471065,0.00140462914937973,-0.000281924387140454,-0.00292769686568479,-0.0044031147475797,-0.00347025475024426,-0.00196267833715006,-5.9987556096327e-05,0.000971541620505966,0.00121000937327239,0.00194746473187816,0.00140534138826246,-0.000767471232519215,-0.00285160622077264,-0.0033601845687484,-0.00221208990083881,-0.000952995687657799,-0.00058635988821715,-0.000883579815089415,-0.000519034344768711,0.000291607942511819,-0.000472191951433699,-0.00158641404382219,-0.00186637879133204,-0.000356311338130393,0.00207417933074169,0.0038527108940742,0.00419267769848758
