"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"01_outdata/higher_threshold_95_pops.txt",1,0.00164332798722417,0.000460397352262485,-0.00196601101842601,-0.00312592565809115,-0.00411137777306552,-0.00447434215855085,-0.00491090944794989,-0.00300097971268248,-0.00100364909144566,0.000853334101141341,-5.07394650321943e-06,-0.00300019660959459,-0.00333302441037658,-0.00270980345894758,-0.00130074434649111,-0.00193432287972926,-0.00274902479244576,-0.000730015430382077,-0.00153497656519748,-0.00216047707143437,-0.00378923916415507,-0.00382283105258967,-0.000472363329793039,0.00111187504419651,-0.00138407464608584,-0.000156374953563477,-0.00291666627877055,-0.00849564332805117,-0.00976111010738953,-0.00686914583911347,-0.00565688542213944,-0.00478350649804815,-0.00465524509853884,-0.00237716874229571,-0.000302618307625151,-0.00126433128258675,-0.00120854160310605,-0.00321578731104648,-0.00416613960699767,-0.00357234138417023,-0.00301892531745722,-0.00302583109199933,-0.00179315478368809,-0.000837869218697618,0.000384511126922077,-0.000116839649229351,-0.0028686931369832,-0.00427796341120036,-0.00170180584302259,-0.000914971467280984,-0.000940222555132933,-0.00345093176173379,NA
