"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"01_outdata/>5period_data_pops.txt",1,0.00477575607564567,0.00377729861625239,0.00141051192232164,-0.000264817125517745,-0.00155937163203514,-0.0018961741058338,-0.00341677254154375,-0.00171410268458397,0.000562365930215965,0.00232601987635632,0.00205340021589354,0.00067311670921699,9.84327792190124e-05,0.00065293118760861,0.00166998496087753,0.000447586779750154,-0.000950434945007234,0.00036781367781129,-0.000303472633497228,-0.000908844692442364,-0.0016248137910119,-0.00166992721173603,0.000930853957741655,0.00251092923251555,0.00148421442629468,0.00131747289004896,-0.00110472760797525,-0.00417451369089046,-0.00546165788691653,-0.00394981717803516,-0.00277136252961255,-0.00157238309476192,-0.00122295877050438,0.000345318284369438,0.00177897443068863,0.00102966108908023,0.0005978839419368,-0.00139601207810898,-0.00170519102007143,-0.00140950644493941,-0.00045032241876048,-0.000679903524061989,-0.000849554980959095,0.000339060851160058,0.000732102466451436,0.000919766431624204,-0.00122836798091412,-0.0028409946815596,0.000321525198962915,0.00135239528367543,0.00165530750980172,-0.00052634704506502,NA
