"","CI_high","CI_low","LPI_final"
"1970",1,1,1
"1971",1.02189926542619,1.00553336089199,1.01378527311599
"1972",1.04010534712186,1.01047278293489,1.02534891527171
"1973",1.05178973552175,1.01034753946619,1.03118895683719
"1974",1.06391419592479,1.01152228196391,1.03738261853027
"1975",1.07502004026892,1.012657930767,1.04313516588723
"1976",1.08192739676392,1.0136805279573,1.04746732512066
"1977",1.08422265505542,1.00976025008202,1.04676307967599
"1978",1.08485820075694,1.00593658008061,1.04542979953202
"1979",1.09163764144111,1.00761869002782,1.04957606183625
"1980",1.101756622574,1.01211094418046,1.05712531064743
"1981",1.11054266181322,1.01546927849295,1.06319578083551
"1982",1.11577847386551,1.01570039326149,1.06565077155388
"1983",1.12027746527615,1.01524130708813,1.06738412977909
"1984",1.12570340887598,1.01632226084035,1.07100891267083
"1985",1.13684395563445,1.02124049302814,1.07852098945159
"1986",1.14604591525308,1.02646990980753,1.08577573101685
"1987",1.15062522106916,1.02842815365988,1.08866822318752
"1988",1.15668804079523,1.03262333302867,1.09387373261189
"1989",1.16219209725333,1.03497164196464,1.09791199209153
"1990",1.16856930707038,1.03567676720843,1.10169598141605
"1991",1.17087311649039,1.03296824345519,1.10135128282543
"1992",1.17198682628543,1.02816112507357,1.09908667321823
"1993",1.17890195181656,1.02943407040796,1.10275696906878
"1994",1.1904234918203,1.03445966363167,1.11073733033004
"1995",1.19813973091899,1.03752243358091,1.11623675459091
"1996",1.20641911191544,1.04101335416566,1.12176781468975
"1997",1.20839010126127,1.04055681916317,1.12206021892288
"1998",1.20143931310742,1.0308443593151,1.11429599022176
"1999",1.19365181436207,1.02011586684558,1.10489251100222
"2000",1.19059231403487,1.0131012914809,1.09982656402164
"2001",1.19144901111097,1.00869177420343,1.09776733586481
"2002",1.19165648579699,1.00526306774248,1.09577060303038
"2003",1.19216778223584,1.00158912785792,1.09382614931165
"2004",1.19642493821317,1.00320313323402,1.09645223673126
"2005",1.20711613087731,1.01124010585163,1.10577459688554
"2006",1.2191859305651,1.0188983958604,1.11517176099398
"2007",1.23014621179697,1.02425205320058,1.12292922391607
"2008",1.23379554055847,1.02359469377054,1.12385180379948
"2009",1.23515406026861,1.02143380559725,1.12312099602295
"2010",1.23701458665042,1.01919901497212,1.12290465648727
"2011",1.23905827877605,1.01741061114465,1.12239058469069
"2012",1.24207206212233,1.01709931349165,1.12406486321944
"2013",1.24688267184078,1.0181977675641,1.12669602630119
"2014",1.25208522293407,1.0187518602486,1.12953812367136
"2015",1.25999536496796,1.02203974592961,1.13483186218582
"2016",1.26457249562166,1.0239410887637,1.13850464838215
"2017",1.26346624422679,1.02210488326336,1.13652384105735
"2018",1.25790182956804,1.01556106242031,1.1301504183509
"2019",1.26283815694261,1.01597169801566,1.13264550341986
"2020",1.27068106465451,1.01965179979826,1.13804245642667
"2021",1.27769559383157,1.02236787193429,1.14299559798268
"2022",1.28146552483999,1.01920644192484,1.14324490043936
