"filename","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"01_outdata/2pts+_data_pops.txt",1,0.00388845254625386,0.00255162779233562,0.000499445122120635,-0.00151180463301646,-0.000650658311364073,-0.0017190308595574,-0.00215574629583115,-0.000142119879839819,0.00137753829488727,0.00269413967384006,0.00216651647399532,-0.000919252423051001,-0.000328825646732383,0.000623879132555589,0.000617176997540145,-0.000241176162897933,-0.00156569834206238,-0.000703890394896763,-0.00116565903068248,-7.00461242539535e-05,-0.00236007206603324,-0.00224321436958853,0.00140569109069065,0.0035336360866684,0.00169121517603776,0.00154963230462569,0.000133550216346904,-0.0044092218857877,-0.00452071651049095,-0.00407020565505013,-0.00278394268582996,-0.00278553166095174,-0.00198388929308192,-0.00186504657859077,0.00091193013763474,0.000757428695963657,0.000218163592036884,-0.00322464371904403,-0.00178611102047954,-0.00190096311939369,-0.000696179532915288,-0.00267385569458005,-0.00315946331570377,-0.00157373240581805,0.000293458605239164,0.000674656796563406,-0.00274875239029566,-0.00152369223123031,0.00158481635920993,0.00289998679578465,0.00248979213547522,0.000235331023756087,NA
