"","CI_high","CI_low","LPI_final"
"1970",1,1,1
"1971",1.01785025860742,1.00053211128379,1.00899369527951
"1972",1.03138159628732,0.999148673183396,1.0149393256125
"1973",1.03957011126311,0.993653035089041,1.01610719235577
"1974",1.0421532484695,0.985077632264618,1.01257621279977
"1975",1.04484432029457,0.979514323020475,1.01106031088081
"1976",1.0439988494106,0.972659135936886,1.00706622689862
"1977",1.04230810144241,0.965002603595801,1.00207974850477
"1978",1.04485086357848,0.961753469182218,1.00175187845419
"1979",1.05009814501923,0.963441995285096,1.00493437899591
"1980",1.05836453674202,0.968201851296852,1.01118785180821
"1981",1.06595059196009,0.97131868067835,1.01624485510118
"1982",1.06644175612997,0.966537111203886,1.01409608829342
"1983",1.06909256202036,0.962927804127585,1.0133285570259
"1984",1.07353284783784,0.962265259441457,1.01478528482179
"1985",1.07748359873298,0.961537955760538,1.01622842396358
"1986",1.07877374685489,0.958904152029284,1.01566423988582
"1987",1.07629291769739,0.953696396903178,1.01200920666841
"1988",1.07553025878778,0.951017066772279,1.01037030350507
"1989",1.07449652202254,0.946453243035785,1.0076620763072
"1990",1.07649849505372,0.944713973411892,1.00749956645686
"1991",1.07317693908075,0.93758166677901,1.00203939450712
"1992",1.07003254531414,0.930098633836087,0.996877012499583
"1993",1.07559528198502,0.931587728166476,1.00010885507246
"1994",1.08676551545705,0.937226316859452,1.00827943341894
"1995",1.09295524227742,0.938475790160281,1.0122134967455
"1996",1.09837396059044,0.940666637526358,1.01583168800756
"1997",1.10031277187433,0.940368125782733,1.01614411519384
"1998",1.09058300013316,0.929421666082189,1.00587979470603
"1999",1.08187634585727,0.918149500369805,0.995463562585064
"2000",1.07396787217885,0.907321728575803,0.986177664847707
"2001",1.06940974989716,0.899258920159372,0.979876223282705
"2002",1.06537595614575,0.8911616302832,0.973611484227978
"2003",1.0632160050773,0.88527240980849,0.96917409787683
"2004",1.06006836099607,0.880191262343956,0.965020973089609
"2005",1.0633383221544,0.881597143100198,0.967049449932888
"2006",1.06649279228654,0.881443226932572,0.968737498334765
"2007",1.06845489794866,0.880168655477458,0.96922425640604
"2008",1.06150638425093,0.872454491413812,0.962054401340401
"2009",1.0590218161842,0.866878519331446,0.958105911542838
"2010",1.05590135503715,0.861795620552555,0.953921322969439
"2011",1.05684376533674,0.858602408682617,0.952393400022506
"2012",1.05259145616976,0.85142860662021,0.946547736831802
"2013",1.04631652981791,0.843204031119176,0.939686652564182
"2014",1.04412638176793,0.838498218387814,0.936287716416622
"2015",1.04704693224309,0.838829747061122,0.936920592379375
"2016",1.04989298625553,0.838338070400617,0.938377187144938
"2017",1.04526322822782,0.832770714102658,0.932456731953352
"2018",1.0425608882256,0.828332584319658,0.929191003972594
"2019",1.04775692826886,0.829781506698336,0.932587978418742
"2020",1.05616544010534,0.834928863159806,0.938836141009243
"2021",1.06421201677572,0.83973656647316,0.944233907214912
"2022",1.06824094294235,0.838104721032899,0.944745697615096
