"LPI_final" "CI_low" "CI_high"
"1995" 1 1 1
"1996" 1.00531208484071 0.983917875622571 1.02770566115569
"1997" 1.00504291519936 0.977608429851425 1.0330729331723
"1998" 0.996471927932004 0.963377218785544 1.0304462690511
"1999" 0.978771593597083 0.943140585347481 1.01556037681059
"2000" 0.974870099112342 0.935602438693258 1.0154342260314
"2001" 0.971144338384905 0.928253041174975 1.01593812133067
"2002" 0.960666767166244 0.913747127354328 1.00934366202436
"2003" 0.968193418824387 0.917494756572684 1.02206907057696
"2004" 0.999319151502374 0.940946500077778 1.0612023356497
"2005" 0.994356263009923 0.933360907730619 1.06200784413337
"2006" 1.00275553100902 0.937149499818514 1.07385859190294
"2007" 0.976692662010559 0.908425546274173 1.04918352981647
"2008" 0.989464456750502 0.917110182420621 1.0662081759213
"2009" 0.976102777550554 0.903246367644717 1.05386747166499
"2010" 0.979297985367727 0.904537651944039 1.06015048489041
"2011" 0.999221369220022 0.920524265581622 1.08501279786391
"2012" 1.01194390050757 0.92940541646752 1.10177004468941
"2013" 0.999316255321684 0.916506194541229 1.09131128903553
"2014" 0.966529177112162 0.883970965434845 1.0578510538156
"2015" 0.981249090800845 0.895479744681747 1.07628668657024
"2016" 1.00621731811563 0.915538708153038 1.10813606683691
"2017" 0.985706338658623 0.894867809802459 1.08671297055236
"2018" 0.978710463094893 0.886009649220482 1.07967294476973
"2019" 0.980309310693927 0.88584169190404 1.08411134854696
"2020" 0.982323763524025 0.885969986028682 1.0881570647505
"2021" 0.993994839166586 0.895230775937735 1.10269616160376
"2022" 0.996880380692895 0.894137717048166 1.11160846234534
"2023" 0.996880380692895 0.894137717048166 1.11160846234534
